rssi1,rssi2,rssi3,x,y
-106.054,-105.716,-75.516,105.600,80.000
-105.804,-106.700,-75.471,107.200,80.000
-101.554,-106.693,-75.426,108.800,80.000
-101.567,-107.677,-75.381,110.400,80.000
-101.567,-105.169,-75.358,112.000,80.000
-101.579,-105.154,-75.312,113.600,80.000
-101.579,-105.638,-75.266,115.200,80.000
-101.592,-103.230,-75.220,116.800,80.000
-100.592,-103.514,-75.174,118.400,80.000
-108.104,-103.607,-75.127,120.000,80.000
-118.604,-100.691,-75.080,121.600,80.000
-117.116,-100.975,-76.033,123.200,80.000
-111.866,-101.567,-77.009,124.800,80.000
-118.129,-101.151,-77.961,126.400,80.000
-112.129,-100.143,-77.914,128.000,80.000
-110.141,-101.328,-77.865,129.600,80.000
-110.141,-100.820,-77.817,131.200,80.000
-110.154,-101.304,-78.018,132.800,80.000
-110.166,-102.188,-78.219,134.400,80.000
-106.166,-101.780,-78.420,136.000,80.000
-108.678,-102.264,-78.395,137.600,80.000
-117.178,-99.556,-78.346,139.200,80.000
-122.691,-98.340,-78.296,140.800,80.000
-123.691,-98.332,-79.246,142.400,80.000
-124.703,-98.016,-81.195,144.000,80.000
-127.215,-99.600,-81.144,145.600,80.000
-135.715,-98.292,-81.093,147.200,80.000
-136.228,-98.776,-81.042,148.800,80.000
-126.228,-100.068,-81.016,150.400,80.000
-113.740,-98.351,-80.964,152.000,80.000
-96.252,-98.743,-79.912,153.600,80.000
-78.752,-100.327,-78.860,155.200,80.000
-76.265,-98.219,-77.807,156.800,80.000
-76.265,-97.203,-77.254,158.400,80.000
-76.277,-97.886,-76.977,160.000,80.000
-76.289,-97.528,-76.923,161.600,80.000
-76.289,-99.162,-76.869,163.200,80.000
-76.301,-99.254,-76.815,164.800,80.000
-76.313,-97.787,-77.761,166.400,80.000
-76.313,-98.879,-78.706,168.000,80.000
-77.325,-99.763,-79.150,169.600,80.000
-79.338,-99.154,-80.122,171.200,80.000
-80.838,-101.438,-79.567,172.800,80.000
-81.850,-102.730,-79.010,174.400,80.000
-91.821,-102.787,-66.088,254.400,80.000
-91.833,-105.028,-66.048,256.000,80.000
-91.833,-103.011,-65.969,257.600,80.000
-90.344,-102.002,-65.888,259.200,80.000
-91.356,-102.484,-65.848,260.800,80.000
-91.867,-103.475,-65.766,262.400,80.000
-92.878,-105.457,-65.725,264.000,80.000
-93.890,-102.448,-65.642,265.600,80.000
-93.401,-102.930,-65.559,267.200,80.000
-93.913,-105.921,-65.517,268.800,80.000
-94.924,-103.412,-65.432,270.400,80.000
-95.435,-103.394,-65.389,272.000,80.000
-94.947,-102.135,-65.303,273.600,80.000
-94.958,-102.367,-65.216,275.200,80.000
-96.469,-102.608,-65.173,276.800,80.000
-97.380,-102.098,-65.284,278.400,80.000
-98.192,-102.080,-65.640,280.000,80.000
-100.803,-102.071,-66.050,281.600,80.000
-104.714,-101.803,-66.205,283.200,80.000
-104.725,-101.294,-66.214,284.800,80.000
-102.437,-101.276,-66.269,286.400,80.000
-100.548,-101.266,-66.076,288.000,80.000
-99.459,-103.257,-66.230,289.600,80.000
-96.570,-104.239,-66.336,291.200,80.000
-94.981,-101.730,-66.388,292.800,80.000
-95.992,-99.211,-66.393,294.400,80.000
-95.303,-97.702,-66.245,296.000,80.000
-95.615,-97.693,-66.148,297.600,80.000
-95.826,-95.674,-66.099,299.200,80.000
-95.137,-97.665,-66.050,300.800,80.000
-94.948,-100.156,-65.950,302.400,80.000
-95.659,-100.137,-66.000,304.000,80.000
-96.070,-99.628,-65.599,305.600,80.000
-95.781,-99.109,-65.448,307.200,80.000
-95.592,-95.100,-65.897,308.800,80.000
-95.403,-95.090,-66.494,310.400,80.000
-84.392,-84.109,-61.518,369.600,80.000
-83.902,-84.199,-61.518,371.200,80.000
-84.163,-83.189,-61.451,372.800,80.000
-85.173,-82.680,-62.451,374.400,80.000
-86.194,-82.660,-63.384,376.000,80.000
-86.204,-82.650,-64.884,377.600,80.000
-87.215,-82.740,-66.815,379.200,80.000
-87.225,-83.830,-71.815,380.800,80.000
-87.235,-85.910,-79.247,382.400,80.000
-105.372,-81.098,-68.086,462.400,80.000
-103.282,-80.588,-68.645,464.000,80.000
-103.791,-80.477,-72.203,465.600,80.000
-102.711,-80.566,-71.761,467.200,80.000
-101.320,-80.255,-71.819,468.800,80.000
-96.830,-80.344,-71.876,470.400,80.000
-97.749,-80.434,-69.990,472.000,80.000
-97.258,-80.412,-68.046,473.600,80.000
-100.168,-80.401,-68.102,475.200,80.000
-100.787,-80.190,-67.657,476.800,80.000
-100.496,-80.079,-68.212,478.400,80.000
-100.906,-79.969,-67.822,480.000,80.000
-104.525,-79.758,-67.376,481.600,80.000
-104.534,-79.347,-66.930,483.200,80.000
-104.353,-79.236,-66.983,484.800,80.000
-103.562,-79.225,-66.589,486.400,80.000
-102.972,-79.214,-67.142,488.000,80.000
-103.590,-79.103,-66.694,489.600,80.000
-101.300,-79.192,-66.797,491.200,80.000
-101.909,-79.081,-66.848,492.800,80.000
-102.428,-79.070,-66.899,494.400,80.000
-107.337,-78.959,-67.000,496.000,80.000
-106.506,-79.348,-67.050,497.600,80.000
-106.565,-79.837,-68.650,499.200,80.000
-107.474,-80.226,-68.199,500.800,80.000
-106.043,-82.015,-70.248,502.400,80.000
-105.302,-84.003,-72.345,504.000,80.000
-102.111,-86.242,-72.393,505.600,80.000
-101.380,-87.381,-73.488,507.200,80.000
-98.139,-89.770,-75.036,508.800,80.000
-96.757,-90.659,-73.630,510.400,80.000
-117.981,-94.771,-69.558,569.600,80.000
-118.239,-97.059,-68.593,571.200,80.000
-112.757,-99.247,-68.163,572.800,80.000
-113.765,-98.236,-67.233,574.400,80.000
-111.783,-98.524,-67.302,576.000,80.000
-110.041,-101.412,-67.336,577.600,80.000
-108.809,-104.762,-67.404,579.200,80.000
-107.317,-109.600,-67.472,580.800,80.000
-110.084,-111.089,-67.539,582.400,80.000
-111.093,-105.227,-67.572,584.000,80.000
-112.610,-100.365,-67.638,585.600,80.000
-109.119,-97.615,-67.704,587.200,80.000
-111.136,-97.303,-67.770,588.800,80.000
-112.144,-97.841,-67.802,590.400,80.000
-107.661,-103.680,-67.867,592.000,80.000
-104.170,-107.268,-67.931,593.600,80.000
-100.687,-109.618,-67.994,595.200,80.000
-99.695,-113.856,-68.026,596.800,80.000
-100.962,-112.894,-68.089,598.400,80.000
-101.471,-114.082,-68.151,600.000,80.000
-100.738,-107.982,-68.213,601.600,80.000
-99.996,-108.570,-68.275,603.200,80.000
-99.513,-108.458,-68.306,604.800,80.000
-99.521,-104.146,-68.367,606.400,80.000
-100.038,-103.896,-68.427,608.000,80.000
-100.547,-106.034,-68.487,609.600,80.000
-101.063,-109.872,-68.547,611.200,80.000
-101.572,-110.610,-68.577,612.800,80.000
-101.088,-109.610,-68.636,614.400,80.000
-99.097,-108.098,-68.694,616.000,80.000
-97.613,-107.986,-68.753,617.600,80.000
-96.122,-107.786,-68.811,619.200,80.000
-95.638,-107.674,-68.839,620.800,80.000
-96.655,-106.162,-68.897,622.400,80.000
-95.663,-103.962,-68.954,624.000,80.000
-96.180,-101.050,-69.010,625.600,80.000
-97.188,-101.238,-69.067,627.200,80.000
-97.204,-100.938,-69.122,628.800,80.000
-96.713,-101.025,-69.150,630.400,80.000
-96.729,-102.013,-69.206,632.000,80.000
-98.987,-104.213,-69.261,633.600,80.000
-98.254,-104.401,-69.315,635.200,80.000
-99.012,-104.589,-69.369,636.800,80.000
-100.528,-106.089,-69.423,638.400,80.000
-99.536,-106.577,-69.477,640.000,80.000
-100.053,-104.265,-69.504,641.600,80.000
-101.069,-108.265,-69.557,643.200,80.000
-101.077,-118.552,-69.610,644.800,80.000
-99.093,-123.652,-69.662,646.400,80.000
-100.101,-124.440,-69.714,648.000,80.000
-100.118,-125.728,-69.766,649.600,80.000
-99.126,-122.328,-69.792,651.200,80.000
-100.392,-116.615,-69.843,652.800,80.000
-103.650,-118.515,-69.894,654.400,80.000
-104.916,-121.303,-69.945,656.000,80.000
-105.932,-126.291,-69.996,657.600,80.000
-109.440,-126.091,-70.046,659.200,80.000
-111.456,-118.178,-70.096,660.800,80.000
-112.464,-107.778,-70.145,662.400,80.000
-112.180,-101.166,-70.170,664.000,80.000
-110.788,-94.666,-70.219,665.600,80.000
-110.704,-90.654,-70.268,667.200,80.000
-113.920,-86.641,-70.317,668.800,80.000
-113.528,-83.141,-70.365,670.400,80.000
-113.743,-83.129,-70.414,672.000,80.000
-113.351,-83.129,-70.461,673.600,80.000
-113.817,-83.616,-70.509,675.200,80.000
-113.575,-83.116,-70.533,676.800,80.000
-112.941,-83.104,-70.580,678.400,80.000
-111.357,-81.604,-70.627,680.000,80.000
-112.964,-80.592,-70.674,681.600,80.000
-113.080,-79.092,-70.720,683.200,80.000
-112.988,-78.079,-70.766,684.800,80.000
-114.004,-76.579,-70.812,686.400,80.000
-115.419,-76.067,-70.858,688.000,80.000
-115.927,-76.067,-70.881,689.600,80.000
-115.443,-76.054,-70.926,691.200,80.000
-114.050,-76.054,-70.971,692.800,80.000
-113.766,-76.054,-71.016,694.400,80.000
-113.731,-76.041,-71.061,696.000,80.000
-112.489,-76.041,-71.105,697.600,80.000
-114.055,-76.029,-71.149,699.200,80.000
-112.762,-76.029,-71.193,700.800,80.000
-112.678,-76.016,-71.237,702.400,80.000
-112.193,-76.016,-71.281,704.000,80.000
-111.001,-76.004,-71.302,705.600,80.000
-111.916,-76.004,-71.345,707.200,80.000
-113.924,-76.004,-71.388,708.800,80.000
-114.939,-75.991,-71.431,710.400,80.000
-91.787,-76.351,-74.328,769.600,80.000
-90.801,-75.851,-74.564,771.200,80.000
-89.316,-75.851,-74.800,772.800,80.000
-87.823,-75.851,-74.836,774.400,80.000
-86.837,-75.851,-74.972,776.000,80.000
-86.852,-75.851,-75.208,777.600,80.000
-86.359,-75.838,-75.443,779.200,80.000
-85.373,-75.838,-75.779,780.800,80.000
-85.881,-75.838,-76.014,782.400,80.000
-85.395,-75.838,-76.149,784.000,80.000
-84.409,-75.838,-76.366,785.600,80.000
-84.417,-75.838,-76.701,787.200,80.000
-84.931,-75.838,-76.836,788.800,80.000
-84.445,-75.838,-76.971,790.400,80.000
-84.452,-75.825,-77.005,792.000,80.000
-83.967,-75.825,-77.240,793.600,80.000
-83.981,-75.825,-77.474,795.200,80.000
-84.238,-75.825,-77.608,796.800,80.000
-84.502,-75.825,-77.542,798.400,80.000
-84.766,-75.825,-77.675,800.000,80.000
-75.800,-105.609,-90.475,0.000,81.600
-75.800,-105.595,-93.442,1.600,81.600
-75.800,-108.181,-94.925,3.200,81.600
-75.800,-107.974,-98.391,4.800,81.600
-75.800,-107.659,-101.357,6.400,81.600
-75.800,-107.645,-102.822,8.000,81.600
-75.813,-110.438,-106.288,9.600,81.600
-75.813,-107.824,-109.253,11.200,81.600
-75.813,-107.109,-106.719,12.800,81.600
-75.813,-110.102,-104.684,14.400,81.600
-75.813,-109.388,-106.149,16.000,81.600
-75.813,-107.473,-103.614,17.600,81.600
-75.813,-108.166,-99.079,19.200,81.600
-75.813,-109.552,-97.043,20.800,81.600
-75.825,-107.237,-94.008,22.400,81.600
-75.825,-108.030,-92.972,24.000,81.600
-75.825,-111.516,-91.936,25.600,81.600
-75.825,-109.901,-90.900,27.200,81.600
-75.825,-111.294,-89.882,28.800,81.600
-75.825,-114.779,-89.846,30.400,81.600
-75.838,-117.165,-88.810,32.000,81.600
-75.838,-117.108,-87.773,33.600,81.600
-75.838,-117.293,-86.737,35.200,81.600
-75.838,-119.186,-86.200,36.800,81.600
-75.838,-115.271,-85.663,38.400,81.600
-75.851,-113.556,-85.626,40.000,81.600
-75.851,-113.549,-86.588,41.600,81.600
-75.851,-112.934,-87.551,43.200,81.600
-75.851,-115.270,-89.013,44.800,81.600
-78.364,-119.312,-88.476,46.400,81.600
-106.029,-104.708,-75.538,105.600,81.600
-108.029,-105.693,-75.494,107.200,81.600
-101.529,-105.685,-75.449,108.800,81.600
-101.541,-106.669,-75.403,110.400,81.600
-101.541,-107.654,-75.358,112.000,81.600
-101.554,-105.146,-75.312,113.600,81.600
-101.554,-105.130,-75.266,115.200,81.600
-101.567,-105.022,-75.243,116.800,81.600
-102.067,-103.207,-75.197,118.400,81.600
-110.579,-103.391,-77.150,120.000,81.600
-119.079,-103.583,-78.103,121.600,81.600
-115.342,-103.667,-78.056,123.200,81.600
-115.342,-101.259,-78.009,124.800,81.600
-117.104,-101.543,-77.961,126.400,81.600
-110.104,-101.628,-78.164,128.000,81.600
-110.116,-99.620,-78.389,129.600,81.600
-109.629,-101.304,-78.591,131.200,81.600
-110.129,-101.296,-78.543,132.800,81.600
-110.141,-101.280,-78.494,134.400,81.600
-105.641,-102.272,-78.445,136.000,81.600
-111.654,-100.756,-79.395,137.600,81.600
-118.654,-102.240,-80.346,139.200,81.600
-122.666,-99.432,-81.321,140.800,81.600
-124.666,-96.716,-81.271,142.400,81.600
-124.178,-99.708,-81.221,144.000,81.600
-131.691,-97.992,-81.170,145.600,81.600
-138.191,-96.384,-81.119,147.200,81.600
-131.203,-99.868,-81.068,148.800,81.600
-126.203,-100.259,-80.016,150.400,81.600
-108.715,-100.243,-77.990,152.000,81.600
-91.228,-100.027,-77.688,153.600,81.600
-76.228,-98.719,-77.136,155.200,81.600
-76.240,-100.203,-77.083,156.800,81.600
-76.240,-98.194,-77.030,158.400,81.600
-76.252,-97.178,-76.977,160.000,81.600
-76.265,-97.770,-77.423,161.600,81.600
-76.265,-97.504,-78.396,163.200,81.600
-76.277,-97.745,-78.842,164.800,81.600
-76.289,-99.129,-79.788,166.400,81.600
-76.289,-97.363,-80.233,168.000,81.600
-78.301,-99.254,-80.178,169.600,81.600
-79.813,-99.738,-78.622,171.200,81.600
-81.313,-98.730,-77.095,172.800,81.600
-82.825,-100.913,-77.289,174.400,81.600
-91.798,-102.528,-66.127,254.400,81.600
-92.810,-103.261,-66.088,256.000,81.600
-91.821,-105.002,-66.008,257.600,81.600
-91.333,-102.984,-65.969,259.200,81.600
-91.344,-101.975,-65.888,260.800,81.600
-91.344,-102.457,-65.807,262.400,81.600
-92.356,-103.448,-65.766,264.000,81.600
-93.867,-105.439,-65.684,265.600,81.600
-94.378,-102.421,-65.642,267.200,81.600
-94.890,-102.912,-65.559,268.800,81.600
-93.901,-105.894,-65.474,270.400,81.600
-94.913,-103.385,-65.432,272.000,81.600
-96.424,-103.367,-65.346,273.600,81.600
-96.435,-102.108,-65.303,275.200,81.600
-95.247,-102.348,-65.516,276.800,81.600
-96.558,-102.580,-65.873,278.400,81.600
-100.469,-102.071,-66.284,280.000,81.600
-102.880,-102.053,-66.440,281.600,81.600
-102.992,-102.044,-66.350,283.200,81.600
-102.203,-101.776,-66.405,284.800,81.600
-104.314,-101.266,-66.214,286.400,81.600
-100.425,-101.257,-66.369,288.000,81.600
-96.937,-101.239,-66.476,289.600,81.600
-96.348,-103.230,-66.530,291.200,81.600
-95.059,-104.211,-66.536,292.800,81.600
-94.570,-101.702,-66.388,294.400,81.600
-96.181,-99.693,-66.293,296.000,81.600
-95.492,-97.674,-66.245,297.600,81.600
-94.803,-97.665,-66.148,299.200,81.600
-95.415,-95.646,-66.099,300.800,81.600
-95.426,-99.137,-66.150,302.400,81.600
-95.937,-100.128,-65.950,304.000,81.600
-95.948,-100.109,-65.600,305.600,81.600
-95.859,-98.100,-65.850,307.200,81.600
-95.570,-98.590,-66.548,308.800,81.600
-97.281,-95.572,-67.197,310.400,81.600
-84.371,-84.599,-61.651,369.600,81.600
-84.631,-84.689,-61.651,371.200,81.600
-85.152,-84.170,-61.585,372.800,81.600
-85.163,-83.160,-62.518,374.400,81.600
-86.173,-83.150,-64.018,376.000,81.600
-87.183,-83.140,-65.518,377.600,81.600
-87.944,-83.120,-67.451,379.200,81.600
-87.215,-83.210,-73.451,380.800,81.600
-86.725,-84.300,-80.384,382.400,81.600
-103.053,-81.177,-68.203,462.400,81.600
-105.263,-80.866,-68.261,464.000,81.600
-102.382,-80.455,-69.819,465.600,81.600
-102.191,-80.544,-73.376,467.200,81.600
-98.401,-80.534,-73.433,468.800,81.600
-97.720,-80.223,-73.490,470.400,81.600
-96.730,-80.412,-72.546,472.000,81.600
-100.049,-80.301,-70.602,473.600,81.600
-100.758,-80.290,-68.212,475.200,81.600
-101.968,-80.279,-68.267,476.800,81.600
-102.487,-80.169,-68.322,478.400,81.600
-102.996,-80.147,-67.876,480.000,81.600
-104.406,-79.836,-67.930,481.600,81.600
-104.425,-79.525,-67.036,483.200,81.600
-103.534,-79.214,-67.089,484.800,81.600
-101.943,-79.203,-66.642,486.400,81.600
-103.562,-79.192,-66.746,488.000,81.600
-101.272,-79.181,-67.297,489.600,81.600
-102.390,-79.170,-66.848,491.200,81.600
-102.800,-79.159,-66.950,492.800,81.600
-106.809,-79.148,-67.000,494.400,81.600
-106.478,-79.037,-67.050,496.000,81.600
-106.537,-79.426,-67.150,497.600,81.600
-106.946,-79.815,-67.699,499.200,81.600
-105.265,-79.803,-68.748,500.800,81.600
-105.274,-80.592,-68.345,502.400,81.600
-102.093,-82.481,-70.393,504.000,81.600
-100.852,-85.470,-72.488,505.600,81.600
-98.111,-86.709,-72.536,507.200,81.600
-96.730,-87.348,-73.630,508.800,81.600
-96.639,-90.987,-75.176,510.400,81.600
-115.722,-92.747,-71.093,569.600,81.600
-112.731,-96.036,-70.628,571.200,81.600
-114.748,-99.124,-69.698,572.800,81.600
-111.757,-98.412,-68.767,574.400,81.600
-110.015,-97.800,-67.836,576.000,81.600
-109.283,-100.800,-67.370,577.600,81.600
-107.291,-103.939,-67.438,579.200,81.600
-108.559,-107.477,-67.505,580.800,81.600
-109.567,-108.715,-67.539,582.400,81.600
-112.584,-107.353,-67.605,584.000,81.600
-110.593,-100.953,-67.671,585.600,81.600
-113.110,-97.491,-67.737,587.200,81.600
-112.619,-97.780,-67.802,588.800,81.600
-107.636,-98.018,-67.834,590.400,81.600
-104.144,-100.456,-67.899,592.000,81.600
-98.661,-104.406,-67.963,593.600,81.600
-99.670,-109.894,-68.026,595.200,81.600
-100.437,-111.332,-68.058,596.800,81.600
-100.195,-114.770,-68.120,598.400,81.600
-100.712,-111.970,-68.183,600.000,81.600
-99.471,-110.458,-68.244,601.600,81.600
-98.988,-109.396,-68.275,603.200,81.600
-99.996,-107.534,-68.336,604.800,81.600
-100.013,-105.234,-68.397,606.400,81.600
-100.021,-103.622,-68.457,608.000,81.600
-103.038,-104.510,-68.517,609.600,81.600
-102.555,-109.098,-68.547,611.200,81.600
-101.563,-111.298,-68.606,612.800,81.600
-99.580,-109.936,-68.665,614.400,81.600
-98.588,-108.424,-68.724,616.000,81.600
-95.105,-108.062,-68.782,617.600,81.600
-95.613,-107.862,-68.839,619.200,81.600
-96.630,-107.650,-68.868,620.800,81.600
-95.638,-106.738,-68.925,622.400,81.600
-95.655,-104.838,-68.982,624.000,81.600
-97.663,-101.825,-69.039,625.600,81.600
-97.180,-101.213,-69.095,627.200,81.600
-96.688,-101.013,-69.122,628.800,81.600
-98.454,-101.001,-69.178,630.400,81.600
-99.213,-101.989,-69.233,632.000,81.600
-98.229,-103.089,-69.288,633.600,81.600
-98.495,-104.377,-69.342,635.200,81.600
-100.504,-104.665,-69.396,636.800,81.600
-100.020,-105.565,-69.423,638.400,81.600
-99.528,-107.552,-69.477,640.000,81.600
-101.544,-105.340,-69.530,641.600,81.600
-101.053,-107.340,-69.583,643.200,81.600
-99.069,-113.528,-69.636,644.800,81.600
-100.077,-123.928,-69.688,646.400,81.600
-100.093,-125.515,-69.740,648.000,81.600
-99.609,-124.403,-69.766,649.600,81.600
-101.368,-120.003,-69.818,651.200,81.600
-103.634,-120.591,-69.869,652.800,81.600
-104.392,-118.591,-69.920,654.400,81.600
-105.908,-118.778,-69.971,656.000,81.600
-109.916,-124.266,-70.021,657.600,81.600
-111.432,-128.066,-70.071,659.200,81.600
-112.440,-123.354,-70.096,660.800,81.600
-114.156,-110.954,-70.145,662.400,81.600
-113.772,-103.641,-70.195,664.000,81.600
-113.780,-97.141,-70.244,665.600,81.600
-113.396,-93.129,-70.293,667.200,81.600
-113.004,-89.129,-70.341,668.800,81.600
-110.820,-85.116,-70.389,670.400,81.600
-110.678,-83.104,-70.414,672.000,81.600
-110.043,-83.104,-70.461,673.600,81.600
-113.559,-83.092,-70.509,675.200,81.600
-111.417,-83.092,-70.556,676.800,81.600
-112.433,-83.079,-70.603,678.400,81.600
-112.941,-82.079,-70.650,680.000,81.600
-111.457,-81.067,-70.697,681.600,81.600
-113.972,-79.567,-70.743,683.200,81.600
-114.080,-78.054,-70.766,684.800,81.600
-115.096,-77.054,-70.812,686.400,81.600
-117.004,-76.041,-70.858,688.000,81.600
-115.419,-76.041,-70.903,689.600,81.600
-114.035,-76.029,-70.949,691.200,81.600
-113.793,-76.029,-70.994,692.800,81.600
-111.858,-76.029,-71.038,694.400,81.600
-112.266,-76.016,-71.083,696.000,81.600
-114.031,-76.016,-71.127,697.600,81.600
-112.847,-76.004,-71.149,699.200,81.600
-112.655,-76.004,-71.193,700.800,81.600
-112.270,-75.991,-71.237,702.400,81.600
-110.978,-75.991,-71.281,704.000,81.600
-113.893,-75.991,-71.324,705.600,81.600
-113.909,-75.978,-71.367,707.200,81.600
-113.916,-75.978,-71.410,708.800,81.600
-114.832,-75.966,-71.453,710.400,81.600
-88.779,-77.325,-73.946,769.600,81.600
-87.794,-75.825,-74.182,771.200,81.600
-87.801,-75.825,-74.400,772.800,81.600
-86.816,-75.825,-74.436,774.400,81.600
-86.330,-75.825,-74.572,776.000,81.600
-86.337,-75.825,-74.808,777.600,81.600
-85.352,-75.813,-74.943,779.200,81.600
-84.866,-75.813,-74.979,780.800,81.600
-85.373,-75.813,-75.114,782.400,81.600
-84.888,-75.813,-75.349,784.000,81.600
-84.402,-75.813,-75.584,785.600,81.600
-84.409,-75.813,-76.019,787.200,81.600
-84.924,-75.813,-76.153,788.800,81.600
-84.438,-75.813,-76.388,790.400,81.600
-83.945,-75.800,-76.522,792.000,81.600
-84.209,-75.800,-76.857,793.600,81.600
-84.474,-75.800,-76.991,795.200,81.600
-84.731,-75.800,-77.125,796.800,81.600
-84.745,-75.800,-77.242,798.400,81.600
-84.759,-75.800,-77.375,800.000,81.600
-75.774,-105.702,-99.992,0.000,83.200
-75.774,-105.888,-103.459,1.600,83.200
-75.774,-105.474,-104.925,3.200,83.200
-75.774,-105.667,-107.891,4.800,83.200
-75.774,-108.152,-108.357,6.400,83.200
-75.774,-107.738,-105.822,8.000,83.200
-75.787,-107.731,-104.788,9.600,83.200
-75.787,-110.217,-105.253,11.200,83.200
-75.787,-110.302,-101.719,12.800,83.200
-75.787,-106.795,-98.684,14.400,83.200
-75.787,-107.081,-97.166,16.000,83.200
-75.787,-110.366,-94.631,17.600,83.200
-75.787,-107.259,-93.596,19.200,83.200
-75.787,-107.545,-93.061,20.800,83.200
-75.800,-110.630,-90.026,22.400,83.200
-75.800,-109.823,-89.990,24.000,83.200
-75.800,-107.008,-89.454,25.600,83.200
-75.800,-110.994,-88.418,27.200,83.200
-75.800,-112.087,-86.882,28.800,83.200
-75.800,-110.372,-86.346,30.400,83.200
-75.813,-110.958,-85.310,32.000,83.200
-75.813,-116.300,-85.773,33.600,83.200
-75.813,-116.186,-85.737,35.200,83.200
-75.813,-116.771,-86.700,36.800,83.200
-75.813,-119.164,-88.181,38.400,83.200
-75.825,-119.749,-89.644,40.000,83.200
-75.825,-114.134,-87.607,41.600,83.200
-75.825,-112.127,-87.070,43.200,83.200
-75.825,-113.762,-87.032,44.800,83.200
-78.838,-112.655,-86.994,46.400,83.200
-105.254,-104.200,-75.538,105.600,83.200
-106.504,-104.185,-75.516,107.200,83.200
-101.516,-104.669,-75.471,108.800,83.200
-101.516,-105.661,-75.426,110.400,83.200
-101.516,-106.146,-75.381,112.000,83.200
-101.529,-107.638,-75.335,113.600,83.200
-101.529,-105.122,-76.289,115.200,83.200
-101.541,-105.107,-78.243,116.800,83.200
-103.541,-105.299,-78.197,118.400,83.200
-114.554,-105.583,-78.174,120.000,83.200
-119.804,-103.275,-78.127,121.600,83.200
-111.817,-103.059,-78.080,123.200,83.200
-117.067,-103.543,-78.533,124.800,83.200
-116.829,-101.236,-78.735,126.400,83.200
-110.092,-101.520,-78.687,128.000,83.200
-110.092,-101.612,-78.639,129.600,83.200
-109.604,-100.096,-78.591,131.200,83.200
-110.104,-99.688,-78.567,132.800,83.200
-110.116,-101.272,-80.518,134.400,83.200
-105.616,-101.756,-81.469,136.000,83.200
-114.129,-100.748,-81.420,137.600,83.200
-120.629,-102.232,-81.371,139.200,83.200
-122.641,-102.224,-81.321,140.800,83.200
-124.654,-99.308,-81.271,142.400,83.200
-125.654,-99.600,-81.246,144.000,83.200
-135.666,-99.784,-80.195,145.600,83.200
-137.666,-97.968,-79.144,147.200,83.200
-131.178,-96.259,-78.093,148.800,83.200
-118.678,-99.643,-77.542,150.400,83.200
-103.691,-99.935,-77.240,152.000,83.200
-83.703,-97.219,-77.188,153.600,83.200
-76.203,-100.011,-77.162,155.200,83.200
-76.215,-100.094,-77.110,156.800,83.200
-76.228,-98.778,-78.057,158.400,83.200
-76.228,-99.770,-78.504,160.000,83.200
-76.240,-97.154,-79.450,161.600,83.200
-76.252,-97.245,-79.896,163.200,83.200
-76.252,-99.079,-80.369,164.800,83.200
-76.265,-97.471,-80.315,166.400,83.200
-76.765,-98.204,-78.261,168.000,83.200
-78.777,-98.846,-76.706,169.600,83.200
-80.289,-97.730,-77.400,171.200,83.200
-81.789,-99.721,-77.595,172.800,83.200
-83.801,-98.105,-78.567,174.400,83.200
-91.775,-100.761,-66.205,254.400,83.200
-91.787,-101.002,-66.127,256.000,83.200
-90.298,-104.734,-66.048,257.600,83.200
-91.310,-104.475,-66.008,259.200,83.200
-91.321,-102.957,-65.928,260.800,83.200
-92.833,-102.948,-65.888,262.400,83.200
-93.844,-102.439,-65.807,264.000,83.200
-93.356,-103.421,-65.725,265.600,83.200
-93.867,-105.412,-65.684,267.200,83.200
-94.367,-102.394,-65.601,268.800,83.200
-95.378,-102.885,-65.559,270.400,83.200
-96.390,-103.367,-65.474,272.000,83.200
-94.901,-103.358,-65.489,273.600,83.200
-94.413,-102.848,-65.646,275.200,83.200
-96.924,-102.080,-66.060,276.800,83.200
-97.635,-102.321,-66.416,278.400,83.200
-100.247,-102.553,-66.529,280.000,83.200
-101.758,-102.044,-66.484,281.600,83.200
-103.169,-102.026,-66.495,283.200,83.200
-100.880,-102.016,-66.350,284.800,83.200
-101.092,-101.757,-66.460,286.400,83.200
-99.903,-101.239,-66.614,288.000,83.200
-96.814,-101.230,-66.622,289.600,83.200
-94.925,-101.211,-66.676,291.200,83.200
-94.437,-103.202,-66.530,292.800,83.200
-94.848,-104.193,-66.436,294.400,83.200
-95.659,-101.674,-66.388,296.000,83.200
-94.870,-99.665,-66.293,297.600,83.200
-95.281,-97.646,-66.245,299.200,83.200
-94.892,-98.137,-66.248,300.800,83.200
-95.803,-95.628,-66.099,302.400,83.200
-95.915,-99.109,-65.750,304.000,83.200
-95.826,-100.100,-65.950,305.600,83.200
-95.337,-100.081,-66.700,307.200,83.200
-95.548,-98.072,-67.250,308.800,83.200
-97.359,-99.062,-67.748,310.400,83.200
-83.860,-84.580,-61.781,369.600,83.200
-85.121,-84.570,-61.716,371.200,83.200
-85.881,-84.660,-61.716,372.800,83.200
-86.142,-84.150,-63.151,374.400,83.200
-87.652,-83.030,-64.651,376.000,83.200
-87.173,-83.120,-66.151,377.600,83.200
-87.183,-83.110,-69.085,379.200,83.200
-86.694,-83.190,-75.085,380.800,83.200
-86.704,-83.180,-82.018,382.400,83.200
