rssi1,rssi2,rssi3,rssi4,rssi5,x,y
-88.521,-87.808,-73.526,-68.487,-90.132,774.400,208.000
-88.738,-89.824,-73.509,-68.487,-90.168,776.000,208.000
-88.947,-90.339,-73.509,-68.457,-90.204,777.600,208.000
-89.063,-92.847,-73.509,-68.457,-89.740,779.200,208.000
-89.280,-92.962,-73.509,-68.457,-88.776,780.800,208.000
-89.297,-92.978,-73.509,-68.427,-88.311,782.400,208.000
-89.413,-91.493,-73.492,-68.427,-87.346,784.000,208.000
-89.530,-93.009,-73.492,-68.427,-86.881,785.600,208.000
-89.547,-91.016,-73.492,-68.397,-85.916,787.200,208.000
-89.663,-89.032,-73.492,-68.397,-85.451,788.800,208.000
-89.680,-87.047,-73.492,-68.397,-84.486,790.400,208.000
-89.796,-87.162,-73.492,-68.397,-84.521,792.000,208.000
-90.013,-87.170,-73.492,-68.367,-84.555,793.600,208.000
-89.829,-86.685,-73.475,-68.367,-84.590,795.200,208.000
-89.945,-85.700,-73.475,-68.367,-84.624,796.800,208.000
-89.954,-85.215,-73.475,-68.367,-84.658,798.400,208.000
-89.970,-84.231,-73.475,-68.367,-84.692,800.000,208.000
-68.427,-73.442,-111.673,-80.078,-90.875,0.000,209.600
-68.427,-73.442,-111.658,-80.262,-90.841,1.600,209.600
-68.427,-73.442,-111.643,-80.345,-90.907,3.200,209.600
-68.427,-73.442,-114.127,-80.529,-92.622,4.800,209.600
-68.427,-73.459,-115.120,-80.813,-94.438,6.400,209.600
-68.457,-73.459,-116.105,-80.896,-96.353,8.000,209.600
-68.457,-73.459,-112.089,-81.080,-96.319,9.600,209.600
-68.457,-73.459,-112.074,-81.163,-96.284,11.200,209.600
-68.457,-73.459,-112.059,-81.355,-96.466,12.800,209.600
-68.487,-73.459,-111.551,-81.338,-96.531,14.400,209.600
-68.487,-73.459,-112.536,-81.322,-96.596,16.000,209.600
-68.487,-73.475,-111.270,-81.405,-96.561,17.600,209.600
-68.517,-73.475,-109.255,-81.388,-96.726,19.200,209.600
-68.517,-73.475,-106.747,-81.472,-96.790,20.800,209.600
-68.517,-73.475,-106.731,-81.555,-96.754,22.400,209.600
-68.547,-73.475,-106.216,-81.638,-96.818,24.000,209.600
-68.547,-73.492,-106.700,-81.621,-96.882,25.600,209.600
-68.577,-73.492,-112.935,-81.905,-96.946,27.200,209.600
-68.577,-73.492,-116.927,-82.088,-97.010,28.800,209.600
-68.577,-75.492,-120.911,-82.771,-96.973,30.400,209.600
-68.606,-85.509,-127.896,-84.054,-97.037,32.000,209.600
-68.606,-95.009,-124.380,-85.145,-97.100,33.600,209.600
-68.636,-95.009,-125.122,-86.528,-97.163,35.200,209.600
-68.636,-88.259,-120.357,-87.611,-102.126,36.800,209.600
-68.665,-87.776,-122.341,-88.694,-104.588,38.400,209.600
-68.665,-84.776,-124.825,-89.777,-109.551,40.000,209.600
-68.694,-79.526,-124.809,-89.860,-114.632,41.600,209.600
-68.694,-76.543,-125.301,-89.843,-119.794,43.200,209.600
-68.724,-76.543,-128.786,-89.826,-119.257,44.800,209.600
-68.724,-76.543,-128.270,-91.909,-122.819,46.400,209.600
-68.753,-76.543,-126.754,-94.491,-122.780,48.000,209.600
-68.753,-76.559,-124.496,-94.974,-122.742,49.600,209.600
-68.782,-79.559,-126.980,-97.157,-120.104,51.200,209.600
-68.811,-79.576,-121.964,-99.148,-120.065,52.800,209.600
-68.811,-82.576,-123.948,-100.131,-120.126,54.400,209.600
-69.662,-73.871,-94.170,-91.690,-78.220,113.600,209.600
-69.688,-73.887,-92.653,-92.472,-77.874,115.200,209.600
-69.714,-73.887,-92.636,-93.353,-77.427,116.800,209.600
-69.740,-73.903,-92.627,-94.934,-77.280,118.400,209.600
-69.766,-73.919,-94.010,-94.715,-77.333,120.000,209.600
-70.292,-73.919,-94.093,-95.996,-77.285,121.600,209.600
-71.318,-73.935,-94.576,-97.987,-77.137,123.200,209.600
-72.343,-75.935,-95.567,-99.168,-77.314,124.800,209.600
-72.869,-77.951,-95.650,-99.249,-77.065,126.400,209.600
-74.394,-80.967,-95.833,-100.430,-77.017,128.000,209.600
-74.170,-84.983,-96.015,-100.511,-77.068,129.600,209.600
-75.195,-87.483,-97.107,-99.591,-77.119,131.200,209.600
-75.221,-86.499,-97.289,-98.672,-77.070,132.800,209.600
-76.496,-82.515,-97.472,-97.653,-76.921,134.400,209.600
-77.521,-79.515,-99.113,-97.734,-76.871,136.000,209.600
-77.821,-81.531,-99.196,-96.915,-76.921,137.600,209.600
-76.846,-85.547,-99.178,-96.005,-77.196,139.200,209.600
-77.121,-89.047,-98.411,-94.886,-77.245,140.800,209.600
-76.645,-89.562,-98.602,-93.866,-77.294,142.400,209.600
-76.670,-86.578,-98.684,-92.447,-77.243,144.000,209.600
-76.695,-82.094,-98.317,-92.927,-77.092,145.600,209.600
-76.744,-82.094,-99.508,-91.708,-76.840,147.200,209.600
-75.768,-82.110,-99.690,-91.588,-76.688,148.800,209.600
-73.793,-80.625,-100.773,-91.368,-76.636,150.400,209.600
-73.817,-81.391,-100.955,-90.749,-76.783,152.000,209.600
-73.841,-81.406,-101.846,-91.239,-76.757,153.600,209.600
-73.889,-80.656,-102.028,-91.119,-76.804,155.200,209.600
-76.914,-80.922,-102.311,-90.999,-76.950,156.800,209.600
-79.937,-80.688,-102.302,-90.680,-77.096,158.400,209.600
-82.961,-80.703,-102.784,-90.160,-77.242,160.000,209.600
-88.985,-82.703,-102.366,-89.840,-77.188,161.600,209.600
-91.533,-84.719,-102.457,-89.920,-77.233,163.200,209.600
-89.806,-85.734,-102.139,-89.400,-77.478,164.800,209.600
-88.830,-85.250,-102.021,-89.280,-77.450,166.400,209.600
-87.103,-86.765,-101.912,-88.770,-77.295,168.000,209.600
-87.150,-87.280,-102.594,-88.249,-77.139,169.600,209.600
-85.424,-89.780,-102.676,-88.129,-76.882,171.200,209.600
-82.447,-91.046,-103.158,-87.509,-76.525,172.800,209.600
-82.243,-92.311,-103.048,-86.789,-76.268,174.400,209.600
-83.016,-94.076,-103.030,-85.168,-76.111,176.000,209.600
-83.789,-91.842,-103.312,-83.548,-75.982,177.600,209.600
-85.562,-90.857,-103.403,-82.528,-75.824,179.200,209.600
-84.358,-94.122,-103.885,-82.207,-75.965,180.800,209.600
-84.381,-95.372,-104.066,-82.097,-75.806,182.400,209.600
-84.403,-94.637,-103.857,-81.976,-75.547,184.000,209.600
-84.449,-92.652,-104.039,-81.356,-74.887,185.600,209.600
-85.971,-90.918,-103.620,-80.935,-74.657,187.200,209.600
-86.494,-89.433,-103.311,-80.715,-74.297,188.800,209.600
-87.538,-90.448,-103.493,-80.694,-74.236,190.400,209.600
-78.648,-88.889,-103.359,-102.197,-67.548,249.600,209.600
-77.187,-89.453,-103.139,-104.174,-67.469,251.200,209.600
-76.207,-87.617,-102.880,-105.151,-67.288,252.800,209.600
-76.745,-86.045,-102.860,-108.140,-67.248,254.400,209.600
-75.765,-85.609,-105.340,-111.117,-67.066,256.000,209.600
-75.304,-84.373,-102.730,-114.094,-66.884,257.600,209.600
-75.323,-83.687,-103.210,-116.071,-66.542,259.200,209.600
-75.861,-84.451,-103.100,-116.048,-66.359,260.800,209.600
-75.880,-83.615,-102.580,-116.025,-66.174,262.400,209.600
-75.419,-82.979,-102.860,-116.002,-65.832,264.000,209.600
-75.957,-82.693,-102.149,-116.991,-65.546,265.600,209.600
-75.976,-82.271,-101.829,-117.467,-65.260,267.200,209.600
-76.013,-82.685,-101.619,-117.944,-65.216,268.800,209.600
-75.532,-81.449,-101.399,-117.421,-65.129,270.400,209.600
-76.070,-80.712,-101.479,-117.397,-65.040,272.000,209.600
-76.088,-80.976,-101.868,-117.374,-64.995,273.600,209.600
-76.126,-81.240,-102.348,-114.862,-64.905,275.200,209.600
-75.663,-81.517,-103.338,-114.589,-64.860,276.800,209.600
-76.181,-81.781,-104.317,-114.315,-64.769,278.400,209.600
-76.218,-83.295,-105.297,-116.541,-64.676,280.000,209.600
-76.237,-83.808,-102.787,-112.768,-64.630,281.600,209.600
-76.273,-84.822,-102.766,-110.494,-64.536,283.200,209.600
-76.310,-84.849,-102.756,-110.220,-64.488,284.800,209.600
-75.928,-85.113,-100.235,-108.708,-64.393,286.400,209.600
-75.764,-84.377,-100.215,-106.184,-64.296,288.000,209.600
-75.882,-84.390,-97.704,-103.660,-64.248,289.600,209.600
-75.518,-84.154,-97.683,-99.636,-64.150,291.200,209.600
-75.254,-83.431,-97.173,-99.112,-64.100,292.800,209.600
-75.072,-83.944,-96.152,-98.588,-64.000,294.400,209.600
-75.108,-83.707,-97.131,-97.075,-63.950,296.000,209.600
-74.726,-83.471,-97.121,-96.051,-63.848,297.600,209.600
-74.961,-83.484,-98.100,-97.027,-63.797,299.200,209.600
-74.896,-83.511,-98.089,-97.502,-63.694,300.800,209.600
-75.014,-83.524,-95.068,-97.978,-63.642,302.400,209.600
-75.049,-82.538,-93.558,-102.453,-63.536,304.000,209.600
-74.984,-82.051,-93.037,-103.441,-63.483,305.600,209.600
-75.201,-81.577,-91.026,-103.916,-63.376,307.200,209.600
-75.536,-81.591,-92.505,-103.891,-63.322,308.800,209.600
-75.953,-82.104,-90.984,-103.866,-63.267,310.400,209.600
-76.088,-82.367,-93.973,-104.092,-63.157,312.000,209.600
-76.222,-81.893,-92.452,-104.829,-63.102,313.600,209.600
-76.240,-83.157,-93.941,-105.554,-62.990,315.200,209.600
-76.474,-83.920,-91.420,-105.529,-62.933,316.800,209.600
-76.808,-84.433,-91.909,-104.754,-62.876,318.400,209.600
-77.225,-85.709,-90.638,-103.728,-62.761,320.000,209.600
-77.459,-85.472,-92.377,-102.203,-62.703,321.600,209.600
-77.692,-86.735,-91.605,-101.190,-62.645,323.200,209.600
-77.509,-86.261,-93.084,-100.665,-62.526,324.800,209.600
-77.443,-86.224,-91.573,-102.640,-62.467,326.400,209.600
-77.476,-87.787,-93.051,-103.614,-62.407,328.000,209.600
-77.393,-87.950,-92.040,-107.088,-62.346,329.600,209.600
-77.126,-88.825,-93.519,-109.075,-62.285,331.200,209.600
-77.159,-89.188,-92.008,-109.050,-62.162,332.800,209.600
-77.476,-92.151,-93.236,-105.524,-62.100,334.400,209.600
-77.408,-92.877,-92.975,-103.998,-62.037,336.000,209.600
-77.541,-92.740,-90.703,-102.722,-61.974,337.600,209.600
-77.558,-92.752,-89.192,-101.709,-61.910,339.200,209.600
-77.490,-93.528,-86.670,-100.683,-61.846,340.800,209.600
-77.423,-93.940,-87.159,-101.657,-61.716,342.400,209.600
-77.539,-92.953,-85.637,-102.630,-61.651,344.000,209.600
-77.571,-93.178,-86.126,-102.104,-61.585,345.600,209.600
-77.903,-93.091,-85.603,-102.591,-61.518,347.200,209.600
-78.135,-92.304,-87.592,-102.564,-61.451,348.800,209.600
-77.851,-93.329,-88.320,-103.538,-61.384,350.400,209.600
-77.883,-92.741,-90.059,-104.511,-61.315,352.000,209.600
-77.915,-91.954,-90.037,-105.484,-61.315,353.600,209.600
-77.731,-91.379,-92.275,-102.471,-61.247,355.200,209.600
-77.362,-91.692,-93.003,-99.444,-61.178,356.800,209.600
-77.494,-93.504,-94.492,-96.917,-61.108,358.400,209.600
-77.610,-92.029,-93.969,-94.390,-61.037,360.000,209.600
-77.641,-93.041,-94.958,-91.863,-60.967,361.600,209.600
-77.472,-95.654,-94.435,-89.349,-60.967,363.200,209.600
-77.603,-95.178,-94.174,-86.822,-60.895,364.800,209.600
-77.619,-94.891,-91.401,-84.295,-60.823,366.400,209.600
-77.250,-96.003,-90.640,-83.767,-60.750,368.000,209.600
-76.980,-95.028,-91.367,-82.740,-60.750,369.600,209.600
-76.811,-95.740,-92.856,-82.726,-60.677,371.200,209.600
-76.426,-96.365,-94.833,-82.699,-60.677,372.800,209.600
-76.357,-96.577,-99.821,-82.671,-60.603,374.400,209.600
-76.287,-94.089,-103.298,-82.143,-60.529,376.000,209.600
-76.402,-94.113,-108.287,-81.629,-60.529,377.600,209.600
-76.433,-92.625,-108.014,-81.601,-60.453,379.200,209.600
-76.463,-91.750,-103.002,-81.073,-60.453,380.800,209.600
-76.493,-91.362,-102.979,-81.045,-60.453,382.400,209.600
-90.222,-99.203,-76.590,-75.741,-61.974,462.400,209.600
-90.248,-97.225,-76.677,-75.708,-62.037,464.000,209.600
-89.774,-93.736,-76.751,-75.676,-62.100,465.600,209.600
-89.300,-93.258,-77.038,-75.759,-62.162,467.200,209.600
-89.325,-94.269,-77.125,-75.726,-62.285,468.800,209.600
-89.338,-93.290,-77.100,-75.693,-62.346,470.400,209.600
-89.364,-94.801,-77.087,-75.676,-62.407,472.000,209.600
-89.390,-94.823,-77.174,-75.643,-62.467,473.600,209.600
-89.665,-94.334,-77.261,-75.709,-62.526,475.200,209.600
-90.190,-96.605,-77.235,-75.692,-62.645,476.800,209.600
-89.203,-96.627,-77.322,-75.659,-62.703,478.400,209.600
-87.228,-97.138,-77.309,-75.625,-62.761,480.000,209.600
-88.254,-97.159,-77.283,-75.608,-62.876,481.600,209.600
-89.279,-97.170,-77.270,-75.574,-62.933,483.200,209.600
-90.304,-98.191,-77.357,-75.540,-62.990,484.800,209.600
-91.329,-96.702,-77.443,-75.522,-63.102,486.400,209.600
-92.342,-97.723,-77.517,-75.488,-63.157,488.000,209.600
-93.866,-97.734,-77.504,-75.953,-63.267,489.600,209.600
-94.641,-98.005,-77.491,-76.336,-63.322,491.200,209.600
-94.166,-101.276,-77.477,-76.601,-63.376,492.800,209.600
-96.191,-102.537,-77.351,-76.584,-63.483,494.400,209.600
-97.203,-104.558,-77.938,-76.749,-63.536,496.000,209.600
-97.228,-109.068,-78.024,-77.014,-63.642,497.600,209.600
-97.252,-110.089,-77.911,-77.296,-63.694,499.200,209.600
-99.277,-110.600,-77.984,-77.361,-63.797,500.800,209.600
-99.801,-107.121,-78.171,-77.626,-63.848,502.400,209.600
-99.825,-110.131,-78.357,-77.808,-63.950,504.000,209.600
-99.838,-109.652,-78.944,-77.772,-64.000,505.600,209.600
-99.362,-109.173,-79.031,-77.854,-64.100,507.200,209.600
-98.886,-105.683,-79.204,-78.018,-64.150,508.800,209.600
-98.160,-107.454,-78.890,-78.082,-64.248,510.400,209.600
-97.684,-106.965,-79.177,-78.264,-64.296,512.000,209.600
-97.708,-108.485,-79.363,-78.128,-64.393,513.600,209.600
-96.720,-104.506,-79.349,-77.910,-64.488,515.200,209.600
-96.744,-109.516,-79.222,-77.973,-64.536,516.800,209.600
-96.768,-110.037,-79.108,-78.437,-64.630,518.400,209.600
-97.791,-111.547,-78.995,-78.818,-64.676,520.000,209.600
-98.815,-107.567,-78.781,-78.681,-64.769,521.600,209.600
-97.839,-107.338,-78.867,-78.963,-64.860,523.200,209.600
-97.362,-106.098,-78.740,-79.026,-64.905,524.800,209.600
-96.374,-107.868,-78.826,-79.588,-64.995,526.400,209.600
-94.397,-106.879,-78.812,-79.970,-65.040,528.000,209.600
-92.921,-106.399,-78.799,-79.832,-65.129,529.600,209.600
-93.194,-106.419,-78.885,-79.913,-65.216,531.200,209.600
-92.217,-107.429,-78.871,-79.876,-65.260,532.800,209.600
-92.241,-107.449,-78.843,-80.057,-65.346,534.400,209.600
-92.252,-107.460,-78.729,-80.119,-65.432,536.000,209.600
-91.275,-108.480,-78.915,-80.180,-65.474,537.600,209.600
-90.298,-110.000,-79.101,-80.261,-65.559,539.200,209.600
-89.821,-110.010,-79.187,-80.023,-65.642,540.800,209.600
-88.844,-108.030,-79.173,-79.904,-65.684,542.400,209.600
-88.867,-104.540,-79.159,-79.865,-65.766,544.000,209.600
-88.890,-102.560,-79.145,-79.745,-65.848,545.600,209.600
-88.901,-103.080,-78.717,-79.507,-65.888,547.200,209.600
-88.924,-104.089,-78.303,-79.687,-65.969,548.800,209.600
-88.947,-103.109,-78.089,-79.448,-66.048,550.400,209.600
-88.969,-105.119,-78.174,-79.928,-66.127,552.000,209.600
-89.492,-104.639,-77.960,-79.489,-66.166,553.600,209.600
-90.014,-106.159,-78.046,-79.169,-66.244,555.200,209.600
-91.037,-109.168,-78.032,-78.129,-66.322,556.800,209.600
-91.298,-108.188,-77.917,-78.209,-66.360,558.400,209.600
-92.070,-108.208,-77.703,-77.669,-66.436,560.000,209.600
-91.842,-106.217,-77.589,-77.849,-66.512,561.600,209.600
-92.365,-105.737,-77.174,-77.909,-66.586,563.200,209.600
-92.387,-99.756,-76.860,-77.888,-66.624,564.800,209.600
-91.909,-96.766,-76.746,-77.848,-66.698,566.400,209.600
-94.431,-93.786,-76.817,-77.828,-66.771,568.000,209.600
-94.942,-92.795,-76.802,-77.787,-66.844,569.600,209.600
-97.464,-95.315,-76.788,-77.466,-66.916,571.200,209.600
-99.486,-95.834,-76.673,-77.325,-66.951,572.800,209.600
-102.508,-94.343,-76.959,-77.104,-67.023,574.400,209.600
-103.529,-94.363,-77.444,-76.963,-67.093,576.000,209.600
-101.551,-93.882,-77.830,-76.542,-67.163,577.600,209.600
-100.573,-90.891,-78.115,-76.100,-67.198,579.200,209.600
-97.084,-87.911,-79.100,-75.479,-67.267,580.800,209.600
-96.605,-86.930,-79.736,-74.958,-67.336,582.400,209.600
-94.627,-84.939,-80.371,-74.516,-67.404,584.000,209.600
-92.648,-84.458,-80.206,-74.695,-67.472,585.600,209.600
-92.170,-84.477,-80.142,-74.653,-67.505,587.200,209.600
-91.191,-83.487,-80.627,-74.531,-67.572,588.800,209.600
-91.212,-82.506,-79.862,-74.988,-67.638,590.400,209.600
-91.234,-83.025,-79.847,-74.967,-67.704,592.000,209.600
-92.244,-82.534,-81.332,-74.945,-67.770,593.600,209.600
-93.266,-82.053,-81.318,-74.802,-67.802,595.200,209.600
-94.287,-82.072,-82.053,-74.781,-67.867,596.800,209.600
-94.308,-81.581,-82.303,-74.137,-67.931,598.400,209.600
-94.329,-81.850,-81.538,-73.815,-67.994,600.000,209.600
-94.100,-82.118,-82.023,-73.493,-68.058,601.600,209.600
-92.871,-82.378,-81.508,-73.349,-68.120,603.200,209.600
-90.892,-82.396,-81.993,-73.027,-68.651,604.800,209.600
-91.152,-82.415,-81.978,-72.883,-69.213,606.400,209.600
-90.673,-82.424,-81.963,-72.761,-69.275,608.000,209.600
-91.694,-84.943,-81.948,-72.938,-69.836,609.600,209.600
-93.715,-89.961,-82.933,-72.994,-69.897,611.200,209.600
-94.735,-92.470,-83.418,-72.871,-70.457,612.800,209.600
-96.756,-97.239,-85.902,-72.849,-70.987,614.400,209.600
-97.776,-102.007,-88.387,-72.903,-71.047,616.000,209.600
-100.297,-99.266,-89.372,-72.981,-71.606,617.600,209.600
-98.807,-101.785,-89.872,-72.958,-72.165,619.200,209.600
-98.328,-99.303,-89.857,-72.912,-72.224,620.800,209.600
-95.848,-102.312,-89.092,-72.789,-72.782,622.400,209.600
-95.368,-102.830,-86.326,-72.866,-72.811,624.000,209.600
-92.889,-96.848,-83.811,-72.843,-73.368,625.600,209.600
-91.909,-97.608,-83.796,-72.697,-73.925,627.200,209.600
-91.429,-97.126,-87.280,-72.774,-73.982,628.800,209.600
-90.449,-100.644,-91.780,-72.750,-74.539,630.400,209.600
-107.408,-92.038,-81.225,-81.288,-92.117,710.400,209.600
-108.917,-92.147,-81.225,-80.261,-92.160,712.000,209.600
-110.935,-90.163,-79.208,-75.733,-92.681,713.600,209.600
-110.753,-89.180,-77.708,-74.206,-92.224,715.200,209.600
-108.171,-89.196,-76.192,-73.678,-92.766,716.800,209.600
-106.289,-89.204,-74.192,-74.150,-92.808,718.400,209.600
-103.807,-88.721,-73.692,-74.900,-92.350,720.000,209.600
-101.225,-88.487,-73.676,-75.872,-92.892,721.600,209.600
-98.543,-88.454,-73.676,-76.345,-92.434,723.200,209.600
-97.561,-88.462,-73.659,-77.317,-92.975,724.800,209.600
-96.078,-88.578,-73.659,-75.039,-92.766,726.400,209.600
-94.246,-88.094,-73.643,-75.039,-92.307,728.000,209.600
-93.255,-88.711,-73.643,-75.010,-90.348,729.600,209.600
-91.423,-89.419,-73.626,-75.982,-88.888,731.200,209.600
-90.290,-87.935,-73.626,-77.982,-88.929,732.800,209.600
-90.208,-87.151,-73.626,-77.954,-88.469,734.400,209.600
-90.426,-87.668,-73.609,-77.925,-88.989,736.000,209.600
-90.243,-87.684,-73.609,-74.897,-88.029,737.600,209.600
-89.861,-87.192,-73.593,-79.897,-87.069,739.200,209.600
-90.078,-87.308,-73.593,-90.368,-87.608,740.800,209.600
-89.896,-87.924,-73.593,-98.339,-87.648,742.400,209.600
-90.113,-87.940,-73.576,-89.589,-88.687,744.000,209.600
-89.031,-87.948,-73.576,-91.311,-88.726,745.600,209.600
-88.948,-87.564,-73.576,-93.561,-89.265,747.200,209.600
-87.957,-88.080,-73.559,-85.282,-89.304,748.800,209.600
-88.174,-88.096,-73.559,-85.253,-88.842,750.400,209.600
-87.191,-90.104,-73.543,-85.253,-88.880,752.000,209.600
-87.209,-90.620,-73.543,-85.224,-88.419,753.600,209.600
-87.226,-91.136,-73.543,-82.224,-88.957,755.200,209.600
-87.343,-90.651,-73.543,-84.694,-88.994,756.800,209.600
-87.460,-89.659,-73.526,-86.694,-89.032,758.400,209.600
-87.477,-89.175,-73.526,-86.165,-89.051,760.000,209.600
-87.394,-89.691,-73.526,-86.165,-89.088,761.600,209.600
-87.511,-89.707,-73.509,-93.136,-89.876,763.200,209.600
-87.428,-89.822,-73.509,-108.636,-89.913,764.800,209.600
-87.445,-89.230,-73.509,-108.606,-89.950,766.400,209.600
-87.554,-88.746,-73.509,-91.106,-89.987,768.000,209.600
-87.671,-86.761,-73.492,-73.577,-90.523,769.600,209.600
-87.688,-87.777,-73.492,-68.577,-90.060,771.200,209.600
-87.705,-89.785,-73.492,-68.577,-89.596,772.800,209.600
-87.921,-90.300,-73.492,-68.547,-88.632,774.400,209.600
-88.238,-92.816,-73.475,-68.547,-88.168,776.000,209.600
-88.455,-92.931,-73.475,-68.517,-87.204,777.600,209.600
-88.472,-92.947,-73.475,-68.517,-86.240,779.200,209.600
-88.688,-91.455,-73.475,-68.517,-85.776,780.800,209.600
-88.905,-92.970,-73.475,-68.487,-84.811,782.400,209.600
-89.022,-90.986,-73.459,-68.487,-84.346,784.000,209.600
-89.338,-89.001,-73.459,-68.487,-84.381,785.600,209.600
-89.355,-86.509,-73.459,-68.457,-84.416,787.200,209.600
-89.363,-87.124,-73.459,-68.457,-84.434,788.800,209.600
-89.480,-87.139,-73.459,-68.457,-84.469,790.400,209.600
-89.596,-86.655,-73.459,-68.457,-84.503,792.000,209.600
-89.613,-85.670,-73.459,-68.427,-84.538,793.600,209.600
-89.729,-85.177,-73.442,-68.427,-84.572,795.200,209.600
-89.845,-84.193,-73.442,-68.427,-84.607,796.800,209.600
-89.962,-83.308,-73.442,-68.427,-84.641,798.400,209.600
-89.978,-82.823,-73.442,-68.427,-84.175,800.000,209.600
-68.487,-73.408,-112.165,-80.578,-90.575,0.000,211.200
-68.487,-73.408,-111.150,-80.970,-90.541,1.600,211.200
-68.487,-73.408,-111.635,-81.054,-90.607,3.200,211.200
-68.487,-73.408,-111.620,-81.137,-90.672,4.800,211.200
-68.487,-73.425,-111.612,-81.321,-90.738,6.400,211.200
-68.517,-73.425,-114.097,-81.404,-90.803,8.000,211.200
-68.517,-73.425,-115.082,-81.388,-90.769,9.600,211.200
-68.517,-73.425,-116.066,-81.371,-90.734,11.200,211.200
-68.517,-73.425,-112.059,-81.455,-94.199,12.800,211.200
-68.547,-73.425,-112.043,-81.438,-96.014,14.400,211.200
-68.547,-73.425,-112.028,-81.522,-96.179,16.000,211.200
-68.547,-73.442,-111.512,-81.705,-96.143,17.600,211.200
-68.577,-73.442,-112.497,-81.688,-96.308,19.200,211.200
-68.577,-73.442,-111.239,-81.772,-96.372,20.800,211.200
-68.577,-73.442,-109.224,-81.963,-96.436,22.400,211.200
-68.606,-73.442,-106.708,-82.347,-96.300,24.000,211.200
-68.606,-73.459,-106.693,-83.330,-96.464,25.600,211.200
-68.606,-73.459,-104.677,-84.613,-96.646,27.200,211.200
-68.636,-73.459,-106.669,-85.796,-96.610,28.800,211.200
-68.636,-75.959,-112.904,-87.079,-96.673,30.400,211.200
-68.665,-86.975,-116.388,-88.162,-96.737,32.000,211.200
-68.665,-95.475,-120.872,-89.245,-96.800,33.600,211.200
-68.694,-93.975,-127.864,-89.828,-96.863,35.200,211.200
-68.694,-86.975,-125.349,-90.411,-96.926,36.800,211.200
-68.724,-87.742,-122.583,-90.394,-96.888,38.400,211.200
-68.724,-83.992,-117.817,-89.977,-96.951,40.000,211.200
-68.753,-78.742,-122.309,-91.969,-96.913,41.600,211.200
-68.753,-76.509,-124.793,-94.052,-101.976,43.200,211.200
-68.782,-76.509,-124.778,-96.134,-104.438,44.800,211.200
-68.782,-76.509,-127.762,-98.217,-109.400,46.400,211.200
-68.811,-76.526,-131.246,-100.200,-114.461,48.000,211.200
-68.811,-76.526,-128.238,-101.183,-119.623,49.600,211.200
-68.839,-79.526,-125.722,-101.465,-121.584,51.200,211.200
-68.839,-79.543,-124.456,-99.448,-120.145,52.800,211.200
-68.868,-82.543,-126.940,-97.431,-122.626,54.400,211.200
-69.688,-73.839,-91.661,-95.000,-77.997,113.600,211.200
-69.714,-73.855,-91.644,-94.781,-78.050,115.200,211.200
-69.740,-73.855,-94.127,-96.062,-78.003,116.800,211.200
-69.766,-73.871,-92.619,-98.043,-78.080,118.400,211.200
-69.792,-73.887,-92.602,-99.225,-77.833,120.000,211.200
-69.818,-73.887,-95.184,-99.306,-77.285,121.600,211.200
-70.843,-74.903,-94.067,-100.487,-77.237,123.200,211.200
-71.894,-76.919,-94.159,-100.568,-77.089,124.800,211.200
-72.420,-78.919,-94.541,-99.649,-77.141,126.400,211.200
-73.695,-81.435,-95.524,-98.739,-76.993,128.000,211.200
-73.971,-85.451,-95.707,-97.720,-77.144,129.600,211.200
-74.996,-87.451,-95.898,-97.801,-76.895,131.200,211.200
-75.271,-84.467,-96.981,-96.982,-76.845,132.800,211.200
-75.546,-81.483,-97.163,-96.063,-76.921,134.400,211.200
-77.571,-79.483,-97.255,-94.943,-76.971,136.000,211.200
-78.096,-83.499,-97.437,-93.924,-76.921,137.600,211.200
-77.121,-88.515,-99.070,-92.505,-76.771,139.200,211.200
-77.420,-90.531,-99.152,-92.986,-76.720,140.800,211.200
-76.695,-88.531,-99.143,-91.766,-76.769,142.400,211.200
-76.719,-84.047,-98.476,-91.656,-77.018,144.000,211.200
-77.244,-82.062,-98.658,-91.437,-76.966,145.600,211.200
-76.768,-82.578,-100.399,-90.817,-77.214,147.200,211.200
-76.793,-80.578,-99.482,-91.298,-77.088,148.800,211.200
-74.841,-80.344,-99.464,-91.178,-76.836,150.400,211.200
-73.865,-80.860,-99.646,-91.059,-76.583,152.000,211.200
-73.889,-80.375,-100.837,-90.339,-76.530,153.600,211.200
-73.914,-80.625,-100.819,-90.219,-76.677,155.200,211.200
-73.937,-80.641,-101.802,-90.499,-76.523,156.800,211.200
-76.985,-80.656,-101.993,-90.089,-76.469,158.400,211.200
-80.009,-81.172,-102.375,-89.470,-76.615,160.000,211.200
-85.533,-83.688,-102.557,-88.850,-76.888,161.600,211.200
-89.056,-85.188,-102.648,-88.830,-77.033,163.200,211.200
-90.080,-85.703,-102.430,-88.310,-77.078,164.800,211.200
-89.127,-84.719,-102.312,-88.190,-77.122,166.400,211.200
-87.400,-87.234,-102.094,-87.570,-77.167,168.000,211.200
-85.674,-88.250,-101.785,-86.849,-77.410,169.600,211.200
-84.970,-89.515,-102.167,-85.229,-77.354,171.200,211.200
-82.993,-92.765,-102.648,-83.619,-77.197,172.800,211.200
-81.766,-92.280,-102.739,-82.599,-76.768,174.400,211.200
-82.289,-91.546,-103.221,-82.379,-76.611,176.000,211.200
