RSSI-1,RSSI-2,RSSI-3,RSSI-4,RSSI-5,RSSI-6,RSSI-7,RSSI-8,RSSI-9,X,Y
-74.094,-72.918,-76.054,-73.408,-76.969,-74.642,-75.471,-68.636,-60.895,356.800,212.800
-74.125,-72.954,-76.067,-73.408,-76.958,-74.612,-75.444,-68.636,-60.823,358.400,212.800
-74.156,-72.990,-76.092,-73.408,-76.935,-74.582,-75.417,-68.636,-60.750,360.000,212.800
-74.172,-73.026,-76.104,-73.408,-76.924,-74.553,-75.390,-68.606,-60.750,361.600,212.800
-74.203,-73.061,-76.116,-73.408,-76.901,-74.523,-75.363,-68.606,-60.677,363.200,212.800
-74.234,-73.096,-76.141,-73.391,-76.890,-74.493,-75.349,-68.606,-60.603,364.800,212.800
-74.250,-73.131,-76.154,-73.391,-76.867,-74.463,-75.322,-68.606,-60.529,366.400,212.800
-74.280,-73.166,-76.178,-73.391,-76.856,-74.433,-75.295,-68.577,-60.529,368.000,212.800
-74.311,-73.201,-76.191,-73.391,-76.833,-74.402,-75.267,-68.577,-60.453,369.600,212.800
-74.342,-73.236,-76.203,-73.391,-76.821,-74.372,-75.240,-68.577,-60.377,371.200,212.800
-74.357,-73.253,-76.228,-73.391,-76.810,-74.342,-75.226,-68.547,-60.377,372.800,212.800
-74.387,-73.288,-76.240,-73.391,-76.787,-74.311,-75.199,-68.547,-60.301,374.400,212.800
-74.418,-73.322,-76.265,-73.374,-76.775,-74.280,-75.171,-68.547,-60.301,376.000,212.800
-74.433,-73.357,-76.277,-73.374,-76.752,-74.250,-75.143,-68.547,-60.224,377.600,212.800
-74.463,-73.391,-76.289,-73.374,-76.741,-74.219,-75.129,-68.547,-60.224,379.200,212.800
-74.493,-73.425,-76.313,-73.374,-76.717,-74.188,-75.101,-68.517,-60.146,380.800,212.800
-74.523,-73.459,-76.325,-73.374,-76.706,-74.156,-75.073,-68.517,-60.146,382.400,212.800
-74.538,-73.492,-76.350,-73.374,-76.682,-74.125,-75.045,-68.517,-60.067,384.000,212.800
-74.568,-73.526,-76.362,-73.374,-76.671,-74.094,-75.031,-68.517,-60.067,385.600,212.800
-74.597,-73.559,-76.374,-73.374,-76.647,-74.062,-75.003,-68.517,-60.067,387.200,212.800
-74.627,-73.593,-76.398,-73.374,-76.636,-74.031,-74.974,-68.517,-59.988,388.800,212.800
-74.642,-73.626,-76.410,-73.374,-76.612,-73.999,-74.946,-68.517,-59.988,390.400,212.800
-74.671,-73.659,-76.434,-73.374,-76.600,-73.967,-74.932,-68.517,-59.988,392.000,212.800
-74.700,-73.692,-76.446,-73.374,-76.589,-73.951,-74.903,-68.517,-59.988,393.600,212.800
-74.730,-73.725,-76.458,-73.374,-76.565,-73.919,-74.874,-68.517,-59.988,395.200,212.800
-74.744,-73.758,-76.482,-73.374,-76.553,-73.887,-74.846,-68.517,-59.988,396.800,212.800
-74.773,-73.790,-76.494,-73.374,-76.530,-73.855,-74.831,-68.517,-59.988,398.400,212.800
-74.802,-73.823,-76.518,-73.374,-76.518,-73.823,-74.802,-68.517,-59.988,400.000,212.800
-74.831,-73.855,-76.530,-73.374,-76.494,-73.790,-74.773,-68.517,-59.988,401.600,212.800
-74.846,-73.887,-76.553,-73.374,-76.482,-73.758,-74.744,-68.517,-59.988,403.200,212.800
-74.874,-73.919,-76.565,-73.374,-76.458,-73.725,-74.730,-68.517,-59.988,404.800,212.800
-74.903,-73.951,-76.589,-73.374,-76.446,-73.692,-74.700,-68.517,-59.988,406.400,212.800
-74.932,-73.967,-76.600,-73.374,-76.434,-73.659,-74.671,-68.517,-59.988,408.000,212.800
-74.946,-73.999,-76.612,-73.374,-76.410,-73.626,-74.642,-68.517,-59.988,409.600,212.800
-74.974,-74.031,-76.636,-73.374,-76.398,-73.593,-74.627,-68.517,-59.988,411.200,212.800
-75.003,-74.062,-76.647,-73.374,-76.374,-73.559,-74.597,-68.517,-60.067,412.800,212.800
-75.031,-74.094,-76.671,-73.374,-76.362,-73.526,-74.568,-68.517,-60.067,414.400,212.800
-75.045,-74.125,-76.682,-73.374,-76.350,-73.492,-74.538,-68.517,-60.067,416.000,212.800
-75.073,-74.156,-76.706,-73.374,-76.325,-73.459,-74.523,-68.517,-60.146,417.600,212.800
-75.101,-74.188,-76.717,-73.374,-76.313,-73.425,-74.493,-68.517,-60.146,419.200,212.800
-75.129,-74.219,-76.741,-73.374,-76.289,-73.391,-74.463,-68.547,-60.224,420.800,212.800
-75.143,-74.250,-76.752,-73.374,-76.277,-73.357,-74.433,-68.547,-60.224,422.400,212.800
-75.171,-74.280,-76.775,-73.374,-76.265,-73.322,-74.418,-68.547,-60.301,424.000,212.800
-75.199,-74.311,-76.787,-73.391,-76.240,-73.288,-74.387,-68.547,-60.301,425.600,212.800
-75.226,-74.342,-76.810,-73.391,-76.228,-73.253,-74.357,-68.547,-60.377,427.200,212.800
-75.240,-74.372,-76.821,-73.391,-76.203,-73.236,-74.342,-68.577,-60.377,428.800,212.800
-75.267,-74.402,-76.833,-73.391,-76.191,-73.201,-74.311,-68.577,-60.453,430.400,212.800
-75.295,-74.433,-76.856,-73.391,-76.178,-73.166,-74.280,-68.577,-60.529,432.000,212.800
-75.322,-74.463,-76.867,-73.391,-76.154,-73.131,-74.250,-68.606,-60.529,433.600,212.800
-75.349,-74.493,-76.890,-73.391,-76.141,-73.096,-74.234,-68.606,-60.603,435.200,212.800
-75.363,-74.523,-76.901,-73.408,-76.116,-73.061,-74.203,-68.606,-60.677,436.800,212.800
-75.390,-74.553,-76.924,-73.408,-76.104,-73.026,-74.172,-68.606,-60.750,438.400,212.800
-75.417,-74.582,-76.935,-73.408,-76.092,-72.990,-74.156,-68.636,-60.750,440.000,212.800
-75.444,-74.612,-76.958,-73.408,-76.067,-72.954,-74.125,-68.636,-60.823,441.600,212.800
-75.471,-74.642,-76.969,-73.408,-76.054,-72.918,-74.094,-68.636,-60.895,443.200,212.800
-75.484,-74.671,-76.992,-73.425,-76.041,-72.882,-74.062,-68.665,-60.967,444.800,212.800
-75.511,-74.700,-77.003,-73.425,-76.016,-72.846,-74.047,-68.665,-61.037,446.400,212.800
-75.538,-74.730,-77.025,-73.425,-76.004,-72.810,-74.015,-68.694,-61.108,448.000,212.800
-75.564,-74.759,-77.037,-73.425,-75.991,-72.773,-73.983,-68.694,-61.178,449.600,212.800
-75.577,-74.788,-77.059,-73.442,-75.966,-72.737,-73.967,-68.694,-61.247,451.200,212.800
-75.604,-74.802,-77.070,-73.442,-75.953,-72.700,-73.935,-68.724,-61.315,452.800,212.800
-75.630,-74.831,-77.092,-73.442,-75.940,-72.663,-73.903,-68.724,-61.384,454.400,212.800
-75.657,-74.860,-77.115,-73.442,-75.915,-72.626,-73.887,-68.753,-61.451,456.000,212.800
-75.683,-74.889,-77.126,-73.459,-75.902,-72.588,-73.855,-68.753,-61.518,457.600,212.800
-75.696,-74.917,-77.148,-73.459,-75.890,-72.551,-73.823,-68.782,-61.585,459.200,212.800
-75.722,-74.946,-77.159,-73.459,-75.864,-72.532,-73.806,-68.782,-61.651,460.800,212.800
-75.748,-74.974,-77.181,-73.459,-75.851,-72.494,-73.774,-68.811,-61.781,462.400,212.800
-75.774,-75.003,-77.192,-73.475,-75.838,-72.457,-73.741,-68.811,-61.846,464.000,212.800
-75.800,-75.031,-77.214,-73.475,-75.813,-72.419,-73.725,-68.839,-61.910,465.600,212.800
-75.813,-75.059,-77.225,-73.475,-75.800,-72.380,-73.692,-68.839,-61.974,467.200,212.800
-75.838,-75.087,-77.247,-73.492,-75.787,-72.342,-73.659,-68.868,-62.037,468.800,212.800
-75.864,-75.115,-77.258,-73.492,-75.761,-72.304,-73.643,-68.897,-62.162,470.400,212.800
-75.890,-75.143,-77.279,-73.492,-75.748,-72.265,-73.609,-68.897,-62.224,472.000,212.800
-75.915,-75.171,-77.290,-73.509,-75.735,-72.226,-73.576,-68.925,-62.285,473.600,212.800
-75.928,-75.199,-77.312,-73.509,-75.709,-72.187,-73.559,-68.925,-62.346,475.200,212.800
-75.953,-75.226,-77.323,-73.509,-75.696,-72.148,-73.526,-68.954,-62.467,476.800,212.800
-75.978,-75.254,-77.344,-73.526,-75.683,-72.108,-73.492,-68.982,-62.526,478.400,212.800
-76.004,-75.281,-77.366,-73.526,-75.670,-72.069,-73.475,-68.982,-62.586,480.000,212.800
-76.029,-75.308,-77.377,-73.543,-75.643,-72.029,-73.442,-69.010,-62.703,481.600,212.800
-76.054,-75.336,-77.398,-73.543,-75.630,-71.989,-73.408,-69.039,-62.761,483.200,212.800
-76.067,-75.363,-77.409,-73.543,-75.617,-71.949,-73.391,-69.039,-62.876,484.800,212.800
-76.092,-75.390,-77.430,-73.559,-75.604,-71.929,-73.357,-69.067,-62.933,486.400,212.800
-76.116,-75.417,-77.441,-73.559,-75.577,-71.888,-73.322,-69.095,-62.990,488.000,212.800
-76.141,-75.444,-77.462,-73.576,-75.564,-71.848,-73.305,-69.095,-63.102,489.600,212.800
-76.166,-75.471,-77.473,-73.576,-75.551,-71.807,-73.271,-69.122,-63.157,491.200,212.800
-76.178,-75.498,-77.494,-73.593,-75.524,-71.766,-73.236,-69.150,-63.267,492.800,212.800
-76.203,-75.524,-77.516,-73.593,-75.511,-71.725,-73.219,-69.178,-63.322,494.400,212.800
-76.228,-75.551,-77.526,-73.593,-75.498,-71.684,-73.184,-69.178,-63.430,496.000,212.800
-76.252,-75.577,-77.547,-73.609,-75.484,-71.642,-73.166,-69.206,-63.483,497.600,212.800
-76.277,-75.604,-77.558,-73.609,-75.457,-71.600,-73.131,-69.233,-63.589,499.200,212.800
-76.301,-75.630,-77.579,-73.626,-75.444,-71.558,-73.096,-69.261,-63.642,500.800,212.800
-76.313,-75.657,-77.589,-73.626,-75.431,-71.516,-73.079,-69.261,-63.746,502.400,212.800
-76.338,-75.683,-77.610,-73.643,-75.417,-71.474,-73.043,-69.288,-63.797,504.000,212.800
-76.362,-75.696,-77.631,-73.643,-75.404,-71.431,-73.026,-69.315,-63.899,505.600,212.800
-76.386,-75.722,-77.642,-73.659,-75.377,-71.388,-72.990,-69.342,-63.950,507.200,212.800
-76.410,-75.748,-77.663,-73.659,-75.363,-71.345,-72.954,-69.369,-64.050,508.800,212.800
-76.434,-75.774,-77.673,-73.676,-75.349,-71.324,-72.936,-69.396,-64.100,510.400,212.800
-76.446,-75.800,-77.694,-73.676,-75.336,-71.281,-72.900,-69.396,-64.199,512.000,212.800
-76.470,-75.825,-77.715,-73.692,-75.322,-71.237,-72.882,-69.423,-64.296,513.600,212.800
-76.494,-75.851,-77.725,-73.692,-75.295,-71.193,-72.846,-69.450,-64.345,515.200,212.800
-76.518,-75.877,-77.746,-73.708,-75.281,-71.149,-72.810,-69.477,-64.441,516.800,212.800
-76.541,-75.902,-77.756,-73.725,-75.267,-71.105,-72.791,-69.504,-64.488,518.400,212.800
-76.565,-75.928,-77.776,-73.725,-75.254,-71.061,-72.755,-69.530,-64.583,520.000,212.800
-76.577,-75.953,-77.797,-73.741,-75.240,-71.016,-72.737,-69.557,-64.676,521.600,212.800
-76.600,-75.978,-77.807,-73.741,-75.212,-70.971,-72.700,-69.583,-64.722,523.200,212.800
-76.624,-76.004,-77.828,-73.758,-75.199,-70.926,-72.663,-69.610,-64.814,524.800,212.800
-76.647,-76.029,-77.838,-73.758,-75.185,-70.881,-72.644,-69.636,-64.860,526.400,212.800
-76.671,-76.054,-77.858,-73.774,-75.171,-70.835,-72.607,-69.662,-64.950,528.000,212.800
-76.694,-76.079,-77.879,-73.790,-75.157,-70.812,-72.588,-69.688,-65.040,529.600,212.800
-76.706,-76.104,-77.889,-73.790,-75.143,-70.766,-72.551,-69.714,-65.084,531.200,212.800
-76.729,-76.129,-77.909,-73.806,-75.115,-70.720,-72.532,-69.740,-65.173,532.800,212.800
-76.752,-76.154,-77.919,-73.823,-75.101,-70.674,-72.494,-69.766,-65.260,534.400,212.800
-76.775,-76.178,-77.939,-73.823,-75.087,-70.627,-72.476,-69.792,-65.303,536.000,212.800
-76.798,-76.203,-77.960,-73.839,-75.073,-70.580,-72.438,-69.818,-65.389,537.600,212.800
-76.821,-76.228,-77.970,-73.839,-75.059,-70.533,-72.400,-69.843,-65.474,539.200,212.800
-76.844,-76.252,-77.990,-73.855,-75.045,-70.485,-72.380,-69.869,-65.559,540.800,212.800
-76.856,-76.277,-78.000,-73.871,-75.031,-70.437,-72.342,-69.894,-65.601,542.400,212.800
-76.878,-76.301,-78.020,-73.871,-75.003,-70.389,-72.323,-69.920,-65.684,544.000,212.800
-76.901,-76.325,-78.040,-73.887,-74.989,-70.341,-72.284,-69.945,-65.766,545.600,212.800
-76.924,-76.350,-78.050,-73.903,-74.974,-70.293,-72.265,-69.971,-65.807,547.200,212.800
-76.947,-76.374,-78.070,-73.903,-74.960,-70.268,-72.226,-69.996,-65.888,548.800,212.800
-76.969,-76.398,-78.089,-73.919,-74.946,-70.219,-72.207,-70.021,-65.969,550.400,212.800
-76.980,-76.422,-78.099,-73.935,-74.932,-70.170,-72.167,-70.046,-66.048,552.000,212.800
-77.003,-76.446,-78.119,-73.951,-74.917,-70.121,-72.148,-70.071,-66.088,553.600,212.800
-77.025,-76.470,-78.129,-73.951,-74.903,-70.071,-72.108,-70.096,-66.166,555.200,212.800
-77.048,-76.494,-78.149,-73.967,-74.889,-70.021,-72.089,-70.121,-66.244,556.800,212.800
-77.070,-76.518,-78.168,-73.983,-74.860,-69.971,-72.049,-70.145,-66.322,558.400,212.800
-77.092,-76.541,-78.178,-73.983,-74.846,-69.920,-72.029,-70.195,-66.360,560.000,212.800
-77.115,-76.565,-78.198,-73.999,-74.831,-69.869,-71.989,-70.219,-66.436,561.600,212.800
-77.126,-76.589,-78.217,-74.015,-74.817,-69.843,-71.969,-70.244,-66.512,563.200,212.800
-77.148,-76.612,-78.227,-74.031,-74.802,-69.792,-71.929,-70.268,-66.586,564.800,212.800
-77.170,-76.636,-78.247,-74.031,-74.788,-69.740,-71.909,-70.293,-66.624,566.400,212.800
-77.192,-76.659,-78.266,-74.047,-74.773,-69.688,-71.868,-70.317,-66.698,568.000,212.800
-77.214,-76.682,-78.276,-74.062,-74.759,-69.636,-71.848,-70.365,-66.771,569.600,212.800
-77.236,-76.694,-78.295,-74.078,-74.744,-69.583,-71.807,-70.389,-66.844,571.200,212.800
-77.258,-76.717,-78.305,-74.078,-74.730,-69.530,-71.787,-70.414,-66.880,572.800,212.800
-77.269,-76.741,-78.324,-74.094,-74.715,-69.477,-71.766,-70.437,-66.951,574.400,212.800
-77.290,-76.764,-78.343,-74.110,-74.700,-69.423,-71.725,-70.461,-67.023,576.000,212.800
-77.312,-76.787,-78.353,-74.125,-74.686,-69.396,-71.704,-70.509,-67.093,577.600,212.800
-77.334,-76.810,-78.372,-74.141,-74.671,-69.342,-71.663,-70.533,-67.163,579.200,212.800
-77.355,-76.833,-78.391,-74.141,-74.656,-69.288,-71.642,-70.556,-67.198,580.800,212.800
-77.377,-76.856,-78.401,-74.156,-74.642,-69.233,-71.600,-70.580,-67.267,582.400,212.800
-77.398,-76.878,-78.420,-74.172,-74.627,-69.178,-71.579,-70.603,-67.336,584.000,212.800
-77.420,-76.901,-78.439,-74.188,-74.612,-69.122,-71.537,-70.650,-67.404,585.600,212.800
-77.430,-76.924,-78.449,-74.203,-74.597,-69.067,-71.516,-70.674,-67.472,587.200,212.800
-77.452,-76.947,-78.468,-74.219,-74.582,-69.010,-71.495,-70.697,-67.505,588.800,212.800
-77.473,-76.969,-78.487,-74.219,-74.568,-68.982,-71.453,-70.720,-67.572,590.400,212.800
-77.494,-76.992,-78.496,-74.234,-74.553,-68.925,-71.431,-70.766,-67.638,592.000,212.800
-77.516,-77.014,-78.515,-74.250,-74.538,-68.868,-71.388,-70.789,-67.704,593.600,212.800
-77.537,-77.037,-78.534,-74.265,-74.523,-68.811,-71.367,-70.812,-67.770,595.200,212.800
-77.558,-77.059,-78.543,-74.280,-74.508,-68.753,-71.345,-70.858,-67.834,596.800,212.800
-77.568,-77.081,-78.562,-74.296,-74.493,-68.694,-71.302,-70.881,-67.867,598.400,212.800
-77.589,-77.103,-78.581,-74.311,-74.478,-68.636,-71.281,-70.903,-67.931,600.000,212.800
-77.610,-77.126,-78.590,-74.311,-74.463,-68.577,-71.259,-70.926,-67.994,601.600,212.800
-77.631,-77.148,-78.609,-74.326,-74.448,-68.547,-71.215,-70.971,-68.058,603.200,212.800
-77.652,-77.170,-78.628,-74.342,-74.433,-68.487,-71.193,-70.994,-68.120,604.800,212.800
-77.673,-77.192,-78.637,-74.357,-74.418,-68.427,-71.149,-71.016,-68.183,606.400,212.800
-77.694,-77.214,-78.656,-74.372,-74.402,-68.367,-71.127,-71.061,-68.213,608.000,212.800
-77.715,-77.236,-78.674,-74.387,-74.387,-68.306,-71.105,-71.083,-68.275,609.600,212.800
-77.725,-77.258,-78.683,-74.402,-74.387,-68.244,-71.061,-71.105,-68.336,611.200,212.800
-77.746,-77.279,-78.702,-74.418,-74.372,-68.213,-71.038,-71.149,-68.397,612.800,212.800
-77.766,-77.301,-78.720,-74.433,-74.357,-68.151,-71.016,-71.171,-68.457,614.400,212.800
-77.787,-77.323,-78.730,-74.448,-74.342,-68.089,-70.971,-71.193,-68.517,616.000,212.800
-77.807,-77.344,-78.748,-74.463,-74.326,-68.026,-70.949,-71.237,-68.577,617.600,212.800
-77.828,-77.366,-78.766,-74.478,-74.311,-67.963,-70.926,-71.259,-68.606,619.200,212.800
-77.848,-77.388,-78.785,-74.493,-74.296,-67.899,-70.881,-71.302,-68.665,620.800,212.800
-77.868,-77.409,-78.794,-74.493,-74.280,-67.834,-70.858,-71.324,-68.724,622.400,212.800
-77.879,-77.430,-78.812,-74.508,-74.265,-67.802,-70.835,-71.345,-68.782,624.000,212.800
-77.899,-77.452,-78.830,-74.523,-74.265,-67.737,-70.812,-71.388,-68.839,625.600,212.800
-77.919,-77.473,-78.839,-74.538,-74.250,-67.671,-70.766,-71.410,-68.897,627.200,212.800
-77.939,-77.494,-78.858,-74.553,-74.234,-67.605,-70.743,-71.453,-68.954,628.800,212.800
-77.960,-77.516,-78.876,-74.568,-74.219,-67.539,-70.720,-71.474,-68.982,630.400,212.800
-77.980,-77.537,-78.885,-74.582,-74.203,-67.505,-70.697,-71.495,-69.039,632.000,212.800
-78.000,-77.558,-78.903,-74.597,-74.188,-67.438,-70.650,-71.537,-69.095,633.600,212.800
-78.020,-77.579,-78.921,-74.612,-74.172,-67.370,-70.627,-71.558,-69.150,635.200,212.800
-78.040,-77.600,-78.930,-74.627,-74.172,-67.302,-70.603,-71.600,-69.206,636.800,212.800
-78.050,-77.621,-78.948,-74.642,-74.156,-67.233,-70.580,-71.621,-69.261,638.400,212.800
-78.070,-77.642,-78.966,-74.656,-74.141,-67.198,-70.533,-71.642,-69.315,640.000,212.800
-78.089,-77.663,-78.984,-74.671,-74.125,-67.128,-70.509,-71.684,-69.369,641.600,212.800
-78.109,-77.683,-78.993,-74.686,-74.110,-67.058,-70.485,-71.704,-69.396,643.200,212.800
-78.129,-77.704,-79.011,-74.700,-74.110,-66.987,-70.461,-71.746,-69.450,644.800,212.800
-78.149,-77.725,-79.028,-74.715,-74.094,-66.916,-70.437,-71.766,-69.504,646.400,212.800
-78.168,-77.746,-79.037,-74.730,-74.078,-66.880,-70.389,-71.807,-69.557,648.000,212.800
-78.188,-77.766,-79.055,-74.759,-74.062,-66.807,-70.365,-71.828,-69.610,649.600,212.800
-78.208,-77.787,-79.073,-74.773,-74.062,-66.734,-70.341,-71.868,-69.662,651.200,212.800
-78.217,-77.807,-79.090,-74.788,-74.047,-66.661,-70.317,-71.888,-69.714,652.800,212.800
-78.237,-77.828,-79.099,-74.802,-74.031,-66.586,-70.293,-71.929,-69.766,654.400,212.800
-78.256,-77.848,-79.117,-74.817,-74.015,-66.549,-70.244,-71.949,-69.818,656.000,212.800
-78.276,-77.858,-79.134,-74.831,-73.999,-66.474,-70.219,-71.989,-69.843,657.600,212.800
-78.295,-77.879,-79.143,-74.846,-73.999,-66.398,-70.195,-72.009,-69.894,659.200,212.800
-78.315,-77.899,-79.161,-74.860,-73.983,-66.322,-70.170,-72.029,-69.945,660.800,212.800
-78.334,-77.919,-79.178,-74.874,-73.967,-66.283,-70.145,-72.069,-69.996,662.400,212.800
-78.353,-77.939,-79.196,-74.889,-73.967,-66.205,-70.121,-72.089,-70.046,664.000,212.800
-78.372,-77.960,-79.205,-74.903,-73.951,-66.127,-70.096,-72.128,-70.096,665.600,212.800
-78.382,-77.980,-79.222,-74.917,-73.935,-66.048,-70.071,-72.148,-70.145,667.200,212.800
-78.401,-78.000,-79.239,-74.932,-73.919,-66.008,-70.021,-72.187,-70.195,668.800,212.800
-78.420,-78.020,-79.248,-74.960,-73.919,-65.928,-69.996,-72.226,-70.244,670.400,212.800
-78.439,-78.040,-79.265,-74.974,-73.903,-65.848,-69.971,-72.245,-70.293,672.000,212.800
-78.458,-78.060,-79.283,-74.989,-73.887,-65.807,-69.945,-72.284,-70.317,673.600,212.800
-78.477,-78.080,-79.300,-75.003,-73.887,-65.725,-69.920,-72.304,-70.365,675.200,212.800
-78.496,-78.099,-79.309,-75.017,-73.871,-65.642,-69.894,-72.342,-70.414,676.800,212.800
-78.515,-78.119,-79.326,-75.031,-73.855,-65.559,-69.869,-72.361,-70.461,678.400,212.800
-78.534,-78.139,-79.343,-75.045,-73.855,-65.517,-69.843,-72.400,-70.509,680.000,212.800
-78.553,-78.159,-79.360,-75.059,-73.839,-65.432,-69.818,-72.419,-70.556,681.600,212.800
-78.562,-78.178,-79.369,-75.073,-73.823,-65.346,-69.792,-72.457,-70.603,683.200,212.800
-78.581,-78.198,-79.386,-75.101,-73.823,-65.303,-69.766,-72.476,-70.650,684.800,212.800
-78.600,-78.217,-79.403,-75.115,-73.806,-65.216,-69.740,-72.513,-70.697,686.400,212.800
-78.618,-78.237,-79.411,-75.129,-73.806,-65.129,-69.714,-72.532,-70.743,688.000,212.800
-78.637,-78.256,-79.428,-75.143,-73.790,-65.084,-69.688,-72.570,-70.789,689.600,212.800
-78.656,-78.276,-79.445,-75.157,-73.774,-64.995,-69.662,-72.607,-70.812,691.200,212.800
-78.674,-78.295,-79.462,-75.171,-73.774,-64.905,-69.636,-72.626,-70.858,692.800,212.800
-78.693,-78.315,-79.471,-75.199,-73.758,-64.860,-69.610,-72.663,-70.903,694.400,212.800
-78.711,-78.334,-79.488,-75.212,-73.758,-64.769,-69.583,-72.681,-70.949,696.000,212.800
-78.730,-78.353,-79.505,-75.226,-73.741,-64.676,-69.557,-72.718,-70.994,697.600,212.800
-78.739,-78.372,-79.521,-75.240,-73.725,-64.630,-69.530,-72.737,-71.038,699.200,212.800
-78.757,-78.391,-79.530,-75.254,-73.725,-64.536,-69.504,-72.773,-71.083,700.800,212.800
-78.776,-78.411,-79.547,-75.281,-73.708,-64.488,-69.504,-72.810,-71.127,702.400,212.800
-78.794,-78.430,-79.563,-75.295,-73.708,-64.393,-69.477,-72.828,-71.171,704.000,212.800
-78.812,-78.449,-79.580,-75.308,-73.692,-64.296,-69.450,-72.864,-71.215,705.600,212.800
-78.830,-78.468,-79.588,-75.322,-73.692,-64.248,-69.423,-72.882,-71.259,707.200,212.800
-78.848,-78.487,-79.605,-75.336,-73.676,-64.150,-69.396,-72.918,-71.302,708.800,212.800
-78.867,-78.506,-79.622,-75.363,-73.676,-64.100,-69.369,-72.954,-71.345,710.400,212.800
-78.885,-78.525,-79.638,-75.377,-73.659,-64.000,-69.342,-72.972,-71.367,712.000,212.800
-78.903,-78.543,-79.647,-75.390,-73.659,-63.899,-69.315,-73.008,-71.410,713.600,212.800
-78.912,-78.562,-79.663,-75.404,-73.643,-63.848,-69.315,-73.026,-71.453,715.200,212.800
-78.930,-78.581,-79.680,-75.417,-73.643,-63.746,-69.288,-73.061,-71.495,716.800,212.800
-78.948,-78.600,-79.696,-75.444,-73.626,-63.694,-69.261,-73.096,-71.537,718.400,212.800
-78.966,-78.618,-79.704,-75.457,-73.626,-63.589,-69.233,-73.114,-71.579,720.000,212.800
-78.984,-78.637,-79.721,-75.471,-73.609,-63.536,-69.206,-73.149,-71.621,721.600,212.800
-79.002,-78.656,-79.737,-75.484,-73.609,-63.430,-69.206,-73.166,-71.663,723.200,212.800
-79.019,-78.674,-79.754,-75.511,-73.593,-63.376,-69.178,-73.201,-71.704,724.800,212.800
-79.037,-78.693,-79.762,-75.524,-73.593,-63.267,-69.150,-73.236,-71.746,726.400,212.800
-79.055,-78.711,-79.778,-75.538,-73.576,-63.212,-69.122,-73.253,-71.787,728.000,212.800
-79.073,-78.730,-79.794,-75.551,-73.576,-63.157,-69.122,-73.288,-71.828,729.600,212.800
-79.090,-78.748,-79.811,-75.577,-73.559,-63.046,-69.095,-73.322,-71.868,731.200,212.800
-79.099,-78.766,-79.819,-75.591,-73.559,-62.990,-69.067,-73.340,-71.909,732.800,212.800
-79.117,-78.785,-79.835,-75.604,-73.559,-62.876,-69.067,-73.374,-71.929,734.400,212.800
-79.134,-78.803,-79.851,-75.617,-73.543,-62.819,-69.039,-73.391,-71.969,736.000,212.800
-79.152,-78.821,-79.868,-75.643,-73.543,-62.703,-69.010,-73.425,-72.009,737.600,212.800
-79.170,-78.839,-79.876,-75.657,-73.526,-62.645,-69.010,-73.459,-72.049,739.200,212.800
-79.187,-78.858,-79.892,-75.670,-73.526,-62.586,-68.982,-73.475,-72.089,740.800,212.800
-79.205,-78.876,-79.908,-75.696,-73.526,-62.467,-68.954,-73.509,-72.128,742.400,212.800
-79.222,-78.894,-79.924,-75.709,-73.509,-62.407,-68.954,-73.543,-72.167,744.000,212.800
-79.239,-78.912,-79.932,-75.722,-73.509,-62.346,-68.925,-73.559,-72.207,745.600,212.800
-79.257,-78.930,-79.948,-75.735,-73.509,-62.224,-68.897,-73.593,-72.245,747.200,212.800
-79.274,-78.948,-79.964,-75.761,-73.492,-62.162,-68.897,-73.626,-72.284,748.800,212.800
-79.291,-78.966,-79.980,-75.774,-73.492,-62.100,-68.868,-73.643,-72.323,750.400,212.800
-79.300,-78.984,-79.996,-75.787,-73.492,-62.037,-68.868,-73.676,-72.361,752.000,212.800
-79.317,-79.002,-80.004,-75.813,-73.475,-61.974,-68.839,-73.708,-72.400,753.600,212.800
-79.334,-79.019,-80.020,-75.825,-73.475,-61.846,-68.839,-73.725,-72.438,755.200,212.800
-79.352,-79.037,-80.036,-75.838,-73.475,-61.781,-68.811,-73.758,-72.476,756.800,212.800
-79.369,-79.055,-80.051,-75.864,-73.459,-61.716,-68.811,-73.790,-72.513,758.400,212.800
-79.386,-79.073,-80.059,-75.877,-73.459,-61.651,-68.782,-73.806,-72.551,760.000,212.800
-79.403,-79.090,-80.075,-75.890,-73.459,-61.585,-68.782,-73.839,-72.570,761.600,212.800
-79.420,-79.108,-80.091,-75.915,-73.442,-61.518,-68.753,-73.871,-72.607,763.200,212.800
-79.437,-79.126,-80.107,-75.928,-73.442,-61.451,-68.753,-73.887,-72.644,764.800,212.800
-79.454,-79.143,-80.114,-75.940,-73.442,-61.315,-68.724,-73.919,-72.681,766.400,212.800
-79.471,-79.161,-80.130,-75.966,-73.442,-61.247,-68.724,-73.951,-72.718,768.000,212.800
-79.488,-79.178,-80.146,-75.978,-73.425,-61.178,-68.694,-73.983,-72.755,769.600,212.800
-79.496,-79.187,-80.161,-75.991,-73.425,-61.108,-68.694,-73.999,-72.791,771.200,212.800
-79.513,-79.205,-80.177,-76.016,-73.425,-61.037,-68.665,-74.031,-72.828,772.800,212.800
-79.530,-79.222,-80.185,-76.029,-73.425,-61.037,-68.665,-74.062,-72.864,774.400,212.800
