rssi1,rssi2,rssi3,x,y
-75.267,-77.181,-69.894,315.200,240.000
-75.281,-77.170,-69.894,316.800,240.000
-75.308,-77.148,-69.869,318.400,240.000
-75.322,-77.137,-69.869,320.000,240.000
-75.336,-77.115,-69.843,321.600,240.000
-75.363,-77.092,-69.818,323.200,240.000
-75.377,-77.081,-69.818,324.800,240.000
-75.390,-77.059,-69.792,326.400,240.000
-75.417,-77.048,-69.792,328.000,240.000
-75.431,-77.025,-69.766,329.600,240.000
-75.444,-77.003,-69.766,331.200,240.000
-75.471,-76.992,-69.740,332.800,240.000
-75.484,-76.969,-69.740,334.400,240.000
-75.498,-76.958,-69.714,336.000,240.000
-75.524,-76.935,-69.714,337.600,240.000
-75.538,-76.924,-69.688,339.200,240.000
-75.564,-76.901,-69.688,340.800,240.000
-75.577,-76.878,-69.662,342.400,240.000
-75.591,-76.867,-69.662,344.000,240.000
-75.617,-76.844,-69.662,345.600,240.000
-75.630,-76.833,-69.636,347.200,240.000
-75.643,-76.810,-69.636,348.800,240.000
-75.670,-76.798,-69.610,350.400,240.000
-75.683,-76.775,-69.610,352.000,240.000
-75.709,-76.764,-69.610,353.600,240.000
-75.722,-76.741,-69.583,355.200,240.000
-75.735,-76.717,-69.583,356.800,240.000
-75.761,-76.706,-69.583,358.400,240.000
-75.774,-76.682,-69.557,360.000,240.000
-75.800,-76.671,-69.557,361.600,240.000
-75.813,-76.647,-69.557,363.200,240.000
-75.838,-76.636,-69.530,364.800,240.000
-75.851,-76.612,-69.530,366.400,240.000
-75.864,-76.600,-69.530,368.000,240.000
-75.890,-76.577,-69.530,369.600,240.000
-75.902,-76.565,-69.504,371.200,240.000
-75.928,-76.541,-69.504,372.800,240.000
-75.940,-76.530,-69.504,374.400,240.000
-75.966,-76.506,-69.504,376.000,240.000
-75.978,-76.482,-69.504,377.600,240.000
-75.991,-76.470,-69.504,379.200,240.000
-76.016,-76.446,-69.477,380.800,240.000
-76.029,-76.434,-69.477,382.400,240.000
-76.054,-76.410,-69.477,384.000,240.000
-76.067,-76.398,-69.477,385.600,240.000
-76.092,-76.374,-69.477,387.200,240.000
-76.104,-76.362,-69.477,388.800,240.000
-76.129,-76.338,-69.477,390.400,240.000
-76.141,-76.325,-69.477,392.000,240.000
-76.166,-76.301,-69.477,393.600,240.000
-76.178,-76.289,-69.477,395.200,240.000
-76.203,-76.265,-69.477,396.800,240.000
-76.215,-76.252,-69.477,398.400,240.000
-76.228,-76.228,-69.477,400.000,240.000
-76.252,-76.215,-69.477,401.600,240.000
-76.265,-76.203,-69.477,403.200,240.000
-76.289,-76.178,-69.477,404.800,240.000
-76.301,-76.166,-69.477,406.400,240.000
-76.325,-76.141,-69.477,408.000,240.000
-76.338,-76.129,-69.477,409.600,240.000
-76.362,-76.104,-69.477,411.200,240.000
-76.374,-76.092,-69.477,412.800,240.000
-76.398,-76.067,-69.477,414.400,240.000
-76.410,-76.054,-69.477,416.000,240.000
-76.434,-76.029,-69.477,417.600,240.000
-76.446,-76.016,-69.477,419.200,240.000
-76.470,-75.991,-69.504,420.800,240.000
-76.482,-75.978,-69.504,422.400,240.000
-76.506,-75.966,-69.504,424.000,240.000
-76.530,-75.940,-69.504,425.600,240.000
-76.541,-75.928,-69.504,427.200,240.000
-76.565,-75.902,-69.504,428.800,240.000
-76.577,-75.890,-69.530,430.400,240.000
-76.600,-75.864,-69.530,432.000,240.000
-76.612,-75.851,-69.530,433.600,240.000
-76.636,-75.838,-69.530,435.200,240.000
-76.647,-75.813,-69.557,436.800,240.000
-76.671,-75.800,-69.557,438.400,240.000
-76.682,-75.774,-69.557,440.000,240.000
-76.706,-75.761,-69.583,441.600,240.000
-76.717,-75.735,-69.583,443.200,240.000
-76.741,-75.722,-69.583,444.800,240.000
-76.764,-75.709,-69.610,446.400,240.000
-76.775,-75.683,-69.610,448.000,240.000
-76.798,-75.670,-69.610,449.600,240.000
-76.810,-75.643,-69.636,451.200,240.000
-76.833,-75.630,-69.636,452.800,240.000
-76.844,-75.617,-69.662,454.400,240.000
-76.867,-75.591,-69.662,456.000,240.000
-76.878,-75.577,-69.662,457.600,240.000
-76.901,-75.564,-69.688,459.200,240.000
-76.924,-75.538,-69.688,460.800,240.000
-76.935,-75.524,-69.714,462.400,240.000
-76.958,-75.498,-69.714,464.000,240.000
-76.969,-75.484,-69.740,465.600,240.000
-76.992,-75.471,-69.740,467.200,240.000
-77.003,-75.444,-69.766,468.800,240.000
-77.025,-75.431,-69.766,470.400,240.000
-77.048,-75.417,-69.792,472.000,240.000
-77.059,-75.390,-69.792,473.600,240.000
-77.081,-75.377,-69.818,475.200,240.000
-77.092,-75.363,-69.818,476.800,240.000
-77.115,-75.336,-69.843,478.400,240.000
-77.137,-75.322,-69.869,480.000,240.000
-77.148,-75.308,-69.869,481.600,240.000
-77.170,-75.281,-69.894,483.200,240.000
-77.181,-75.267,-69.894,484.800,240.000
-77.203,-75.254,-69.920,486.400,240.000
-77.225,-75.226,-69.945,488.000,240.000
-77.236,-75.212,-69.945,489.600,240.000
-77.258,-75.199,-69.971,491.200,240.000
-77.269,-75.171,-69.996,492.800,240.000
-77.290,-75.157,-69.996,494.400,240.000
-77.312,-75.143,-70.021,496.000,240.000
-77.323,-75.115,-70.046,497.600,240.000
-77.344,-75.101,-70.046,499.200,240.000
-77.355,-75.087,-70.071,500.800,240.000
-77.377,-75.073,-70.096,502.400,240.000
-77.398,-75.045,-70.121,504.000,240.000
-77.409,-75.031,-70.121,505.600,240.000
-77.430,-75.017,-70.145,507.200,240.000
-77.441,-74.989,-70.170,508.800,240.000
-77.462,-74.974,-70.195,510.400,240.000
-77.484,-74.960,-70.195,512.000,240.000
-77.494,-74.946,-70.219,513.600,240.000
-77.516,-74.917,-70.244,515.200,240.000
-77.537,-74.903,-70.268,516.800,240.000
-77.547,-74.889,-70.293,518.400,240.000
-77.568,-74.874,-70.293,520.000,240.000
-77.589,-74.846,-70.317,521.600,240.000
-77.600,-74.831,-70.341,523.200,240.000
-77.621,-74.817,-70.365,524.800,240.000
-77.631,-74.802,-70.389,526.400,240.000
-77.652,-74.788,-70.414,528.000,240.000
-77.673,-74.759,-70.437,529.600,240.000
-77.683,-74.744,-70.461,531.200,240.000
-77.704,-74.730,-70.461,532.800,240.000
-77.725,-74.715,-70.485,534.400,240.000
-77.735,-74.700,-70.509,536.000,240.000
-77.756,-74.671,-70.533,537.600,240.000
-77.776,-74.656,-70.556,539.200,240.000
-77.787,-74.642,-70.580,540.800,240.000
-77.807,-74.627,-70.603,542.400,240.000
-77.828,-74.612,-70.627,544.000,240.000
-77.838,-74.582,-70.650,545.600,240.000
-77.858,-74.568,-70.674,547.200,240.000
-77.879,-74.553,-70.697,548.800,240.000
-77.889,-74.538,-70.720,550.400,240.000
-77.909,-74.523,-70.743,552.000,240.000
-77.929,-74.508,-70.766,553.600,240.000
-77.939,-74.478,-70.789,555.200,240.000
-77.960,-74.463,-70.812,556.800,240.000
-77.980,-74.448,-70.835,558.400,240.000
-77.990,-74.433,-70.858,560.000,240.000
-78.010,-74.418,-70.881,561.600,240.000
-78.030,-74.402,-70.903,563.200,240.000
-78.040,-74.387,-70.926,564.800,240.000
-78.060,-74.372,-70.949,566.400,240.000
-78.080,-74.342,-70.971,568.000,240.000
-78.089,-74.326,-71.016,569.600,240.000
-78.109,-74.311,-71.038,571.200,240.000
-78.129,-74.296,-71.061,572.800,240.000
-78.139,-74.280,-71.083,574.400,240.000
-78.159,-74.265,-71.105,576.000,240.000
-78.178,-74.250,-71.127,577.600,240.000
-78.188,-74.234,-71.149,579.200,240.000
-78.208,-74.219,-71.171,580.800,240.000
-78.227,-74.203,-71.215,582.400,240.000
-78.237,-74.188,-71.237,584.000,240.000
-78.256,-74.172,-71.259,585.600,240.000
-78.276,-74.156,-71.281,587.200,240.000
-78.295,-74.141,-71.302,588.800,240.000
-78.305,-74.110,-71.324,590.400,240.000
-78.324,-74.094,-71.367,592.000,240.000
-78.343,-74.078,-71.388,593.600,240.000
-78.353,-74.062,-71.410,595.200,240.000
-78.372,-74.047,-71.431,596.800,240.000
-78.391,-74.031,-71.453,598.400,240.000
-78.401,-74.015,-71.495,600.000,240.000
-78.420,-73.999,-71.516,601.600,240.000
-78.439,-73.983,-71.537,603.200,240.000
-78.458,-73.967,-71.558,604.800,240.000
-78.468,-73.951,-71.579,606.400,240.000
-78.487,-73.935,-71.621,608.000,240.000
-78.506,-73.919,-71.642,609.600,240.000
-78.515,-73.903,-71.663,611.200,240.000
-78.534,-73.903,-71.684,612.800,240.000
-78.553,-73.887,-71.725,614.400,240.000
-78.572,-73.871,-71.746,616.000,240.000
-78.581,-73.855,-71.766,617.600,240.000
-78.600,-73.839,-71.807,619.200,240.000
-78.618,-73.823,-71.828,620.800,240.000
-78.628,-73.806,-71.848,622.400,240.000
-78.646,-73.790,-71.868,624.000,240.000
-78.665,-73.774,-71.909,625.600,240.000
-78.683,-73.758,-71.929,627.200,240.000
-78.693,-73.741,-71.949,628.800,240.000
-78.711,-73.725,-71.989,630.400,240.000
-78.730,-73.708,-72.009,632.000,240.000
-78.748,-73.708,-72.029,633.600,240.000
-78.757,-73.692,-72.069,635.200,240.000
-78.776,-73.676,-72.089,636.800,240.000
-78.794,-73.659,-72.108,638.400,240.000
-78.803,-73.643,-72.148,640.000,240.000
-78.821,-73.626,-72.167,641.600,240.000
-78.839,-73.609,-72.207,643.200,240.000
-78.858,-73.609,-72.226,644.800,240.000
-78.867,-73.593,-72.245,646.400,240.000
-78.885,-73.576,-72.284,648.000,240.000
-78.903,-73.559,-72.304,649.600,240.000
-78.921,-73.543,-72.323,651.200,240.000
-78.930,-73.526,-72.361,652.800,240.000
-78.948,-73.526,-72.380,654.400,240.000
-78.966,-73.509,-72.419,656.000,240.000
-78.984,-73.492,-72.438,657.600,240.000
-78.993,-73.475,-72.457,659.200,240.000
-79.011,-73.475,-72.494,660.800,240.000
-79.028,-73.459,-72.513,662.400,240.000
-79.046,-73.442,-72.551,664.000,240.000
-79.055,-73.425,-72.570,665.600,240.000
-79.073,-73.408,-72.607,667.200,240.000
-79.090,-73.408,-72.626,668.800,240.000
-79.108,-73.391,-72.644,670.400,240.000
-79.117,-73.374,-72.681,672.000,240.000
-79.134,-73.374,-72.700,673.600,240.000
-79.152,-73.357,-72.737,675.200,240.000
-79.170,-73.340,-72.755,676.800,240.000
-79.178,-73.322,-72.791,678.400,240.000
-79.196,-73.322,-72.810,680.000,240.000
-79.213,-73.305,-72.846,681.600,240.000
-79.231,-73.288,-72.864,683.200,240.000
-79.239,-73.288,-72.900,684.800,240.000
-79.257,-73.271,-72.918,686.400,240.000
-79.274,-73.253,-72.954,688.000,240.000
-79.291,-73.253,-72.972,689.600,240.000
-79.300,-73.236,-72.990,691.200,240.000
-79.317,-73.219,-73.026,692.800,240.000
-79.334,-73.219,-73.043,694.400,240.000
-79.352,-73.201,-73.079,696.000,240.000
-79.369,-73.201,-73.096,697.600,240.000
-79.377,-73.184,-73.131,699.200,240.000
-79.394,-73.166,-73.149,700.800,240.000
-79.411,-73.166,-73.184,702.400,240.000
-79.428,-73.149,-73.219,704.000,240.000
-79.437,-73.149,-73.236,705.600,240.000
-79.454,-73.131,-73.271,707.200,240.000
-79.471,-73.114,-73.288,708.800,240.000
-79.488,-73.114,-73.322,710.400,240.000
-79.496,-73.096,-73.340,712.000,240.000
-79.513,-73.096,-73.374,713.600,240.000
-79.530,-73.079,-73.391,715.200,240.000
-79.547,-73.079,-73.425,716.800,240.000
-79.563,-73.061,-73.442,718.400,240.000
-79.572,-73.061,-73.475,720.000,240.000
-79.588,-73.043,-73.492,721.600,240.000
-79.605,-73.043,-73.526,723.200,240.000
-79.622,-73.026,-73.559,724.800,240.000
-79.630,-73.026,-73.576,726.400,240.000
-79.647,-73.008,-73.609,728.000,240.000
-79.663,-73.008,-73.626,729.600,240.000
-79.680,-72.990,-73.659,731.200,240.000
-79.696,-72.990,-73.676,732.800,240.000
-79.704,-72.972,-73.708,734.400,240.000
-79.721,-72.972,-73.741,736.000,240.000
-79.737,-72.972,-73.758,737.600,240.000
-79.754,-72.954,-73.790,739.200,240.000
-79.770,-72.954,-73.806,740.800,240.000
-79.778,-72.936,-73.839,742.400,240.000
-79.794,-72.936,-73.871,744.000,240.000
-79.811,-72.936,-73.887,745.600,240.000
-79.827,-72.918,-73.919,747.200,240.000
-79.835,-72.918,-73.935,748.800,240.000
-79.851,-72.900,-73.967,750.400,240.000
-79.868,-72.900,-73.999,752.000,240.000
-79.884,-72.900,-74.015,753.600,240.000
-79.900,-72.882,-74.047,755.200,240.000
-79.908,-72.882,-74.062,756.800,240.000
-79.924,-72.882,-74.094,758.400,240.000
-79.940,-72.864,-74.125,760.000,240.000
-79.956,-72.864,-74.141,761.600,240.000
-79.972,-72.864,-74.172,763.200,240.000
-79.980,-72.846,-74.188,764.800,240.000
-79.996,-72.846,-74.219,766.400,240.000
-80.012,-72.846,-74.250,768.000,240.000
-80.028,-72.846,-74.265,769.600,240.000
-80.043,-72.828,-74.296,771.200,240.000
-80.051,-72.828,-74.326,772.800,240.000
-80.067,-72.828,-74.342,774.400,240.000
-80.083,-72.828,-74.372,776.000,240.000
-80.099,-72.810,-74.402,777.600,240.000
-80.114,-72.810,-74.418,779.200,240.000
-80.122,-72.810,-74.448,780.800,240.000
-80.138,-72.810,-74.478,782.400,240.000
-80.154,-72.810,-74.493,784.000,240.000
-80.169,-72.791,-74.523,785.600,240.000
-80.185,-72.791,-74.538,787.200,240.000
-80.200,-72.791,-74.568,788.800,240.000
-80.208,-72.791,-74.597,790.400,240.000
-80.224,-72.791,-74.612,792.000,240.000
-80.239,-72.791,-74.642,793.600,240.000
-80.255,-72.791,-74.671,795.200,240.000
-80.270,-72.773,-74.686,796.800,240.000
-80.278,-72.773,-74.715,798.400,240.000
-80.293,-72.773,-74.744,800.000,240.000
-72.737,-80.286,-74.759,0.000,241.600
-72.737,-80.278,-74.730,1.600,241.600
-72.737,-80.262,-74.715,3.200,241.600
-72.755,-80.247,-74.686,4.800,241.600
-72.755,-80.231,-74.656,6.400,241.600
-72.755,-80.216,-74.642,8.000,241.600
-72.755,-80.200,-74.612,9.600,241.600
-72.755,-80.193,-74.582,11.200,241.600
-72.755,-80.177,-74.568,12.800,241.600
-72.755,-80.161,-74.538,14.400,241.600
-72.773,-80.146,-74.508,16.000,241.600
-72.773,-80.130,-74.493,17.600,241.600
-72.773,-80.122,-74.463,19.200,241.600
-72.773,-80.107,-74.433,20.800,241.600
-72.773,-80.091,-74.418,22.400,241.600
-72.791,-80.075,-74.387,24.000,241.600
-72.791,-80.059,-74.357,25.600,241.600
-72.791,-80.051,-74.342,27.200,241.600
-72.791,-80.036,-74.311,28.800,241.600
-72.810,-80.020,-74.296,30.400,241.600
-72.810,-80.004,-74.265,32.000,241.600
-72.810,-79.988,-74.234,33.600,241.600
-72.828,-79.980,-74.219,35.200,241.600
-72.828,-79.964,-74.188,36.800,241.600
-72.828,-79.948,-74.156,38.400,241.600
-72.828,-79.932,-74.141,40.000,241.600
-72.846,-79.916,-74.110,41.600,241.600
-72.846,-79.908,-74.094,43.200,241.600
-72.846,-79.892,-74.062,44.800,241.600
-72.864,-79.876,-74.031,46.400,241.600
-72.864,-79.859,-74.015,48.000,241.600
-72.864,-79.843,-73.983,49.600,241.600
-72.882,-79.835,-73.967,51.200,241.600
-72.882,-79.819,-73.935,52.800,241.600
-72.900,-79.803,-73.903,54.400,241.600
-72.900,-79.786,-73.887,56.000,241.600
-72.900,-79.770,-73.855,57.600,241.600
-72.918,-79.762,-73.839,59.200,241.600
-72.918,-79.745,-73.806,60.800,241.600
-72.936,-79.729,-73.774,62.400,241.600
-72.936,-79.713,-73.758,64.000,241.600
-72.936,-79.696,-73.725,65.600,241.600
-72.954,-79.688,-73.708,67.200,241.600
-72.954,-79.671,-73.676,68.800,241.600
-72.972,-79.655,-73.643,70.400,241.600
-72.972,-79.638,-73.626,72.000,241.600
-72.990,-79.630,-73.593,73.600,241.600
-72.990,-79.613,-73.576,75.200,241.600
-73.008,-79.597,-73.543,76.800,241.600
-73.008,-79.580,-73.526,78.400,241.600
-73.026,-79.563,-73.492,80.000,241.600
-73.026,-79.555,-73.475,81.600,241.600
-73.043,-79.538,-73.442,83.200,241.600
-73.043,-79.521,-73.425,84.800,241.600
-73.061,-79.505,-73.391,86.400,241.600
-73.061,-79.496,-73.357,88.000,241.600
-73.079,-79.479,-73.340,89.600,241.600
-73.096,-79.462,-73.305,91.200,241.600
-73.096,-79.445,-73.288,92.800,241.600
-73.114,-79.428,-73.253,94.400,241.600
-73.114,-79.420,-73.236,96.000,241.600
-73.131,-79.403,-73.201,97.600,241.600
-73.131,-79.386,-73.184,99.200,241.600
-73.149,-79.369,-73.149,100.800,241.600
-73.166,-79.360,-73.131,102.400,241.600
-73.166,-79.343,-73.096,104.000,241.600
-73.184,-79.326,-73.079,105.600,241.600
-73.201,-79.309,-73.043,107.200,241.600
-73.201,-79.300,-73.026,108.800,241.600
-73.219,-79.283,-72.990,110.400,241.600
-73.219,-79.265,-72.972,112.000,241.600
-73.236,-79.248,-72.936,113.600,241.600
-73.253,-79.231,-72.918,115.200,241.600
-73.253,-79.222,-72.882,116.800,241.600
-73.271,-79.205,-72.864,118.400,241.600
-73.288,-79.187,-72.828,120.000,241.600
-73.305,-79.170,-72.810,121.600,241.600
-73.305,-79.161,-72.791,123.200,241.600
-73.322,-79.143,-72.755,124.800,241.600
-73.340,-79.126,-72.737,126.400,241.600
-73.340,-79.108,-72.700,128.000,241.600
-73.357,-79.099,-72.681,129.600,241.600
-73.374,-79.082,-72.644,131.200,241.600
-73.391,-79.064,-72.626,132.800,241.600
-73.391,-79.046,-72.588,134.400,241.600
-73.408,-79.037,-72.570,136.000,241.600
-73.425,-79.019,-72.551,137.600,241.600
-73.442,-79.002,-72.513,139.200,241.600
-73.442,-78.984,-72.494,140.800,241.600
-73.459,-78.975,-72.457,142.400,241.600
-73.475,-78.957,-72.438,144.000,241.600
-73.492,-78.939,-72.419,145.600,241.600
-73.509,-78.921,-72.380,147.200,241.600
-73.509,-78.912,-72.361,148.800,241.600
-73.526,-78.894,-72.323,150.400,241.600
-73.543,-78.876,-72.304,152.000,241.600
-73.559,-78.858,-72.284,153.600,241.600
-73.576,-78.848,-72.245,155.200,241.600
-73.593,-78.830,-72.226,156.800,241.600
-73.593,-78.812,-72.207,158.400,241.600
-73.609,-78.794,-72.167,160.000,241.600
-73.626,-78.785,-72.148,161.600,241.600
-73.643,-78.766,-72.128,163.200,241.600
-73.659,-78.748,-72.089,164.800,241.600
-73.676,-78.739,-72.069,166.400,241.600
-73.692,-78.720,-72.049,168.000,241.600
-73.708,-78.702,-72.009,169.600,241.600
-73.708,-78.683,-71.989,171.200,241.600
-73.725,-78.674,-71.969,172.800,241.600
-73.741,-78.656,-71.929,174.400,241.600
-73.758,-78.637,-71.909,176.000,241.600
-73.774,-78.618,-71.888,177.600,241.600
-73.790,-78.609,-71.848,179.200,241.600
-73.806,-78.590,-71.828,180.800,241.600
-73.823,-78.572,-71.807,182.400,241.600
-73.839,-78.562,-71.787,184.000,241.600
-73.855,-78.543,-71.746,185.600,241.600
-73.871,-78.525,-71.725,187.200,241.600
-73.887,-78.506,-71.704,188.800,241.600
-73.903,-78.496,-71.684,190.400,241.600
-73.919,-78.477,-71.642,192.000,241.600
-73.935,-78.458,-71.621,193.600,241.600
-73.951,-78.449,-71.600,195.200,241.600
-73.967,-78.430,-71.579,196.800,241.600
-73.983,-78.411,-71.537,198.400,241.600
-73.999,-78.391,-71.516,200.000,241.600
-74.015,-78.382,-71.495,201.600,241.600
-74.031,-78.363,-71.474,203.200,241.600
-74.047,-78.343,-71.453,204.800,241.600
-74.062,-78.334,-71.410,206.400,241.600
-74.078,-78.315,-71.388,208.000,241.600
-74.094,-78.295,-71.367,209.600,241.600
-74.110,-78.286,-71.345,211.200,241.600
-74.125,-78.266,-71.324,212.800,241.600
-74.141,-78.247,-71.281,214.400,241.600
-74.156,-78.227,-71.259,216.000,241.600
-74.172,-78.217,-71.237,217.600,241.600
-74.188,-78.198,-71.215,219.200,241.600
-74.203,-78.178,-71.193,220.800,241.600
-74.219,-78.168,-71.171,222.400,241.600
-74.234,-78.149,-71.149,224.000,241.600
-74.250,-78.129,-71.127,225.600,241.600
-74.265,-78.119,-71.083,227.200,241.600
-74.296,-78.099,-71.061,228.800,241.600
-74.311,-78.080,-71.038,230.400,241.600
-74.326,-78.070,-71.016,232.000,241.600
-74.342,-78.050,-70.994,233.600,241.600
-74.357,-78.030,-70.971,235.200,241.600
-74.372,-78.020,-70.949,236.800,241.600
-74.387,-78.000,-70.926,238.400,241.600
-74.402,-77.980,-70.903,240.000,241.600
-74.433,-77.960,-70.881,241.600,241.600
-74.448,-77.949,-70.858,243.200,241.600
-74.463,-77.929,-70.835,244.800,241.600
-74.478,-77.909,-70.812,246.400,241.600
-74.493,-77.899,-70.789,248.000,241.600
-74.508,-77.879,-70.766,249.600,241.600
-74.523,-77.858,-70.743,251.200,241.600
-74.553,-77.848,-70.720,252.800,241.600
-74.568,-77.828,-70.697,254.400,241.600
-74.582,-77.807,-70.674,256.000,241.600
-74.597,-77.797,-70.650,257.600,241.600
-74.612,-77.776,-70.627,259.200,241.600
-74.642,-77.756,-70.603,260.800,241.600
-74.656,-77.746,-70.580,262.400,241.600
-74.671,-77.725,-70.556,264.000,241.600
-74.686,-77.715,-70.533,265.600,241.600
-74.700,-77.694,-70.509,267.200,241.600
-74.730,-77.673,-70.485,268.800,241.600
-74.744,-77.663,-70.461,270.400,241.600
-74.759,-77.642,-70.461,272.000,241.600
-74.773,-77.621,-70.437,273.600,241.600
-74.788,-77.610,-70.414,275.200,241.600
-74.817,-77.589,-70.389,276.800,241.600
-74.831,-77.568,-70.365,278.400,241.600
-74.846,-77.558,-70.341,280.000,241.600
-74.860,-77.537,-70.317,281.600,241.600
-74.889,-77.516,-70.317,283.200,241.600
-74.903,-77.505,-70.293,284.800,241.600
-74.917,-77.484,-70.268,286.400,241.600
-74.932,-77.473,-70.244,288.000,241.600
-74.960,-77.452,-70.219,289.600,241.600
-74.974,-77.430,-70.219,291.200,241.600
-74.989,-77.420,-70.195,292.800,241.600
-75.003,-77.398,-70.170,294.400,241.600
-75.031,-77.377,-70.145,296.000,241.600
-75.045,-77.366,-70.145,297.600,241.600
-75.059,-77.344,-70.121,299.200,241.600
-75.087,-77.334,-70.096,300.800,241.600
-75.101,-77.312,-70.096,302.400,241.600
-75.115,-77.290,-70.071,304.000,241.600
-75.143,-77.279,-70.046,305.600,241.600
-75.157,-77.258,-70.021,307.200,241.600
-75.171,-77.247,-70.021,308.800,241.600
-75.185,-77.225,-69.996,310.400,241.600
-75.212,-77.203,-69.996,312.000,241.600
-75.226,-77.192,-69.971,313.600,241.600
-75.240,-77.170,-69.945,315.200,241.600
-75.267,-77.159,-69.945,316.800,241.600
-75.281,-77.137,-69.920,318.400,241.600
-75.295,-77.115,-69.894,320.000,241.600
-75.322,-77.103,-69.894,321.600,241.600
-75.336,-77.081,-69.869,323.200,241.600
-75.349,-77.070,-69.869,324.800,241.600
-75.377,-77.048,-69.843,326.400,241.600
-75.390,-77.025,-69.843,328.000,241.600
-75.404,-77.014,-69.818,329.600,241.600
-75.431,-76.992,-69.818,331.200,241.600
-75.444,-76.980,-69.792,332.800,241.600
-75.471,-76.958,-69.792,334.400,241.600
-75.484,-76.935,-69.766,336.000,241.600
-75.498,-76.924,-69.766,337.600,241.600
-75.524,-76.901,-69.740,339.200,241.600
-75.538,-76.890,-69.740,340.800,241.600
-75.551,-76.867,-69.714,342.400,241.600
-75.577,-76.856,-69.714,344.000,241.600
-75.591,-76.833,-69.688,345.600,241.600
-75.617,-76.810,-69.688,347.200,241.600
-75.630,-76.798,-69.688,348.800,241.600
-75.643,-76.775,-69.662,350.400,241.600
-75.670,-76.764,-69.662,352.000,241.600
-75.683,-76.741,-69.662,353.600,241.600
-75.709,-76.729,-69.636,355.200,241.600
-75.722,-76.706,-69.636,356.800,241.600
-75.735,-76.694,-69.636,358.400,241.600
-75.761,-76.671,-69.610,360.000,241.600
-75.774,-76.659,-69.610,361.600,241.600
-75.800,-76.636,-69.610,363.200,241.600
-75.813,-76.612,-69.583,364.800,241.600
-75.838,-76.600,-69.583,366.400,241.600
-75.851,-76.577,-69.583,368.000,241.600
-75.864,-76.565,-69.583,369.600,241.600
-75.890,-76.541,-69.557,371.200,241.600
-75.902,-76.530,-69.557,372.800,241.600
-75.928,-76.506,-69.557,374.400,241.600
-75.940,-76.494,-69.557,376.000,241.600
-75.966,-76.470,-69.557,377.600,241.600
-75.978,-76.458,-69.557,379.200,241.600
-76.004,-76.434,-69.530,380.800,241.600
-76.016,-76.422,-69.530,382.400,241.600
-76.029,-76.398,-69.530,384.000,241.600
-76.054,-76.386,-69.530,385.600,241.600
-76.067,-76.362,-69.530,387.200,241.600
-76.092,-76.350,-69.530,388.800,241.600
-76.104,-76.325,-69.530,390.400,241.600
-76.129,-76.313,-69.530,392.000,241.600
-76.141,-76.289,-69.530,393.600,241.600
-76.166,-76.277,-69.530,395.200,241.600
-76.178,-76.252,-69.530,396.800,241.600
-76.203,-76.240,-69.530,398.400,241.600
-76.215,-76.215,-69.530,400.000,241.600
-76.240,-76.203,-69.530,401.600,241.600
-76.252,-76.178,-69.530,403.200,241.600
-76.277,-76.166,-69.530,404.800,241.600
-76.289,-76.141,-69.530,406.400,241.600
-76.313,-76.129,-69.530,408.000,241.600
-76.325,-76.104,-69.530,409.600,241.600
-76.350,-76.092,-69.530,411.200,241.600
-76.362,-76.067,-69.530,412.800,241.600
-76.386,-76.054,-69.530,414.400,241.600
-76.398,-76.029,-69.530,416.000,241.600
-76.422,-76.016,-69.530,417.600,241.600
-76.434,-76.004,-69.530,419.200,241.600
-76.458,-75.978,-69.557,420.800,241.600
-76.470,-75.966,-69.557,422.400,241.600
-76.494,-75.940,-69.557,424.000,241.600
-76.506,-75.928,-69.557,425.600,241.600
-76.530,-75.902,-69.557,427.200,241.600
-76.541,-75.890,-69.557,428.800,241.600
-76.565,-75.864,-69.583,430.400,241.600
-76.577,-75.851,-69.583,432.000,241.600
-76.600,-75.838,-69.583,433.600,241.600
-76.612,-75.813,-69.583,435.200,241.600
-76.636,-75.800,-69.610,436.800,241.600
-76.659,-75.774,-69.610,438.400,241.600
-76.671,-75.761,-69.610,440.000,241.600
-76.694,-75.735,-69.636,441.600,241.600
-76.706,-75.722,-69.636,443.200,241.600
-76.729,-75.709,-69.636,444.800,241.600
-76.741,-75.683,-69.662,446.400,241.600
-76.764,-75.670,-69.662,448.000,241.600
-76.775,-75.643,-69.662,449.600,241.600
-76.798,-75.630,-69.688,451.200,241.600
-76.810,-75.617,-69.688,452.800,241.600
-76.833,-75.591,-69.688,454.400,241.600
-76.856,-75.577,-69.714,456.000,241.600
-76.867,-75.551,-69.714,457.600,241.600
-76.890,-75.538,-69.740,459.200,241.600
-76.901,-75.524,-69.740,460.800,241.600
-76.924,-75.498,-69.766,462.400,241.600
-76.935,-75.484,-69.766,464.000,241.600
-76.958,-75.471,-69.792,465.600,241.600
-76.980,-75.444,-69.792,467.200,241.600
-76.992,-75.431,-69.818,468.800,241.600
-77.014,-75.404,-69.818,470.400,241.600
-77.025,-75.390,-69.843,472.000,241.600
-77.048,-75.377,-69.843,473.600,241.600
-77.070,-75.349,-69.869,475.200,241.600
-77.081,-75.336,-69.869,476.800,241.600
-77.103,-75.322,-69.894,478.400,241.600
-77.115,-75.295,-69.894,480.000,241.600
-77.137,-75.281,-69.920,481.600,241.600
-77.159,-75.267,-69.945,483.200,241.600
