RSSI-1,RSSI-2,RSSI-3,RSSI-4,RSSI-5,RSSI-6,RSSI-7,RSSI-8,RSSI-9,X,Y
-70.971,-78.076,-82.687,-99.165,-92.248,-76.589,-76.166,-65.807,-90.039,268.800,89.600
-70.994,-78.215,-82.498,-109.665,-91.330,-76.565,-76.141,-65.766,-83.010,270.400,89.600
-71.038,-78.134,-82.710,-102.915,-89.821,-77.041,-76.116,-65.684,-76.982,272.000,89.600
-71.083,-80.773,-83.121,-94.402,-88.803,-77.518,-76.092,-65.642,-72.954,273.600,89.600
-71.127,-85.811,-82.533,-92.402,-88.394,-77.506,-76.067,-65.559,-72.925,275.200,89.600
-71.171,-87.830,-82.944,-92.390,-88.385,-77.982,-76.041,-65.517,-72.897,276.800,89.600
-71.215,-92.619,-82.956,-92.390,-88.266,-78.458,-76.016,-65.432,-72.868,278.400,89.600
-71.259,-95.057,-82.667,-92.377,-88.457,-78.934,-75.991,-65.389,-72.839,280.000,89.600
-71.302,-95.276,-83.378,-90.377,-88.339,-79.410,-75.966,-65.303,-72.811,281.600,89.600
-71.345,-95.613,-84.490,-89.364,-88.430,-79.386,-75.940,-65.260,-72.782,283.200,89.600
-71.367,-96.332,-87.001,-92.364,-88.511,-79.862,-75.915,-65.173,-71.253,284.800,89.600
-71.410,-96.470,-88.613,-92.364,-88.902,-80.338,-75.890,-65.129,-69.724,286.400,89.600
-71.453,-97.307,-91.424,-107.351,-88.893,-81.825,-75.864,-65.040,-68.694,288.000,89.600
-71.495,-95.826,-91.535,-122.351,-88.874,-83.301,-75.851,-64.995,-68.694,289.600,89.600
-71.537,-94.313,-89.247,-110.838,-88.865,-83.277,-75.825,-64.950,-68.665,291.200,89.600
-71.579,-97.950,-86.658,-92.838,-88.946,-84.252,-75.800,-64.860,-68.636,292.800,89.600
-71.621,-95.968,-86.969,-84.838,-88.837,-85.728,-75.774,-64.814,-68.606,294.400,89.600
-71.663,-100.105,-86.980,-81.325,-88.718,-86.703,-75.748,-64.722,-68.577,296.000,89.600
-71.684,-97.041,-88.792,-76.325,-88.309,-87.678,-75.722,-64.676,-68.547,297.600,89.600
-71.725,-97.060,-89.853,-75.813,-88.000,-87.166,-75.696,-64.630,-68.517,299.200,89.600
-71.766,-93.596,-91.014,-75.813,-88.081,-88.141,-75.670,-64.536,-68.487,300.800,89.600
-71.807,-92.632,-90.875,-75.813,-88.472,-88.366,-75.643,-64.488,-68.457,302.400,89.600
-71.848,-91.600,-91.037,-75.800,-89.053,-90.092,-75.617,-64.441,-68.457,304.000,89.600
-71.888,-92.886,-90.098,-75.800,-89.643,-90.317,-75.591,-64.345,-68.427,305.600,89.600
-71.929,-94.072,-88.170,-75.800,-89.834,-88.791,-75.564,-64.296,-68.397,307.200,89.600
-71.969,-93.790,-85.481,-75.787,-90.715,-87.779,-75.538,-64.248,-68.367,308.800,89.600
-72.009,-93.226,-86.092,-75.787,-91.206,-86.754,-75.511,-64.150,-68.336,310.400,89.600
-72.049,-93.161,-85.503,-75.787,-91.796,-85.728,-75.484,-64.100,-68.336,312.000,89.600
-72.069,-98.296,-87.515,-75.774,-92.177,-86.203,-75.457,-64.050,-68.306,313.600,89.600
-72.108,-99.214,-93.526,-75.774,-92.468,-84.678,-75.431,-64.000,-68.275,315.200,89.600
-72.148,-99.749,-98.837,-75.774,-92.749,-83.652,-75.404,-63.950,-68.244,316.800,89.600
-72.187,-100.884,-106.548,-75.761,-92.339,-82.627,-75.377,-63.848,-68.244,318.400,89.600
-72.226,-99.901,-108.659,-75.761,-92.430,-83.614,-75.349,-63.797,-68.213,320.000,89.600
-72.265,-99.136,-103.720,-75.761,-92.711,-86.088,-75.322,-63.746,-68.183,321.600,89.600
-72.304,-97.371,-98.231,-75.748,-92.601,-85.563,-75.295,-63.694,-68.151,323.200,89.600
-72.342,-96.788,-97.192,-75.748,-92.591,-87.537,-75.267,-63.642,-68.151,324.800,89.600
-72.380,-99.122,-101.553,-75.748,-92.672,-89.511,-75.254,-63.589,-68.120,326.400,89.600
-72.419,-99.957,-106.214,-75.748,-91.763,-91.485,-75.226,-63.483,-68.089,328.000,89.600
-72.438,-101.691,-100.036,-75.735,-91.843,-93.472,-75.199,-63.430,-68.089,329.600,89.600
-72.476,-103.608,-99.847,-75.735,-91.634,-93.446,-75.171,-63.376,-68.058,331.200,89.600
-72.513,-106.742,-100.558,-75.735,-91.424,-95.420,-75.143,-63.322,-68.058,332.800,89.600
-72.551,-107.975,-100.169,-75.735,-91.205,-97.893,-75.115,-63.267,-68.026,334.400,89.600
-72.588,-108.892,-98.179,-75.722,-90.895,-100.367,-75.087,-63.212,-67.994,336.000,89.600
-72.626,-106.226,-97.490,-75.722,-90.786,-101.841,-75.059,-63.157,-67.994,337.600,89.600
-72.663,-104.159,-100.001,-75.722,-90.566,-99.327,-75.031,-63.102,-67.963,339.200,89.600
-72.700,-100.593,-97.612,-75.722,-90.456,-100.551,-75.003,-63.046,-67.963,340.800,89.600
-72.737,-92.709,-100.023,-75.709,-90.047,-99.274,-74.974,-62.990,-67.931,342.400,89.600
-72.773,-87.843,-97.144,-75.709,-89.727,-97.998,-74.946,-62.933,-67.931,344.000,89.600
-72.810,-83.976,-97.855,-75.709,-89.917,-96.971,-74.917,-62.876,-67.899,345.600,89.600
-72.846,-83.808,-103.466,-75.709,-90.208,-92.694,-74.889,-62.876,-67.899,347.200,89.600
-72.864,-83.625,-98.077,-75.709,-90.088,-89.931,-74.860,-62.819,-67.867,348.800,89.600
-72.900,-83.558,-92.888,-75.696,-90.178,-89.654,-74.831,-62.761,-67.867,350.400,89.600
-72.936,-83.590,-85.298,-75.696,-90.368,-89.627,-74.802,-62.703,-67.834,352.000,89.600
-72.972,-83.506,-83.009,-75.696,-90.449,-89.599,-74.773,-62.645,-67.834,353.600,89.600
-73.008,-83.839,-83.230,-75.696,-90.539,-88.072,-74.744,-62.645,-67.802,355.200,89.600
-73.043,-83.471,-82.841,-75.696,-90.629,-88.045,-74.715,-62.586,-67.802,356.800,89.600
-73.079,-83.003,-82.752,-77.196,-91.109,-89.531,-74.700,-62.526,-67.802,358.400,89.600
-73.114,-82.819,-82.862,-80.433,-91.499,-90.504,-74.671,-62.467,-67.770,360.000,89.600
-73.149,-82.951,-83.473,-84.933,-91.189,-91.476,-74.642,-62.467,-67.770,361.600,89.600
-73.184,-83.083,-83.684,-88.433,-90.870,-89.949,-74.612,-62.407,-67.737,363.200,89.600
-73.219,-82.815,-83.305,-91.933,-90.860,-90.921,-74.582,-62.346,-67.737,364.800,89.600
-73.253,-82.731,-83.416,-100.433,-91.450,-91.907,-74.553,-62.346,-67.737,366.400,89.600
-73.271,-83.062,-83.526,-111.933,-91.340,-94.379,-74.523,-62.285,-67.737,368.000,89.600
-73.305,-83.594,-83.137,-117.433,-91.420,-95.351,-74.493,-62.285,-67.704,369.600,89.600
-73.340,-83.725,-83.147,-129.920,-90.810,-93.823,-74.463,-62.224,-67.704,371.200,89.600
-73.374,-84.106,-83.268,-129.420,-91.000,-91.295,-74.433,-62.224,-67.704,372.800,89.600
-73.408,-84.822,-83.779,-125.170,-90.980,-88.767,-74.402,-62.162,-67.671,374.400,89.600
-73.442,-85.253,-83.689,-115.170,-91.270,-86.253,-74.372,-62.162,-67.671,376.000,89.600
-73.475,-85.484,-83.000,-102.170,-91.460,-86.224,-74.342,-62.100,-67.671,377.600,89.600
-73.509,-90.815,-82.510,-86.170,-91.249,-86.196,-74.311,-62.100,-67.671,379.200,89.600
-73.543,-93.630,-83.731,-78.670,-91.129,-86.167,-74.280,-62.100,-67.671,380.800,89.600
-73.576,-98.661,-84.442,-78.670,-90.919,-87.889,-74.250,-62.037,-67.638,382.400,89.600
-73.609,-101.392,-84.452,-78.670,-90.909,-89.624,-74.219,-62.037,-67.638,384.000,89.600
-73.643,-106.622,-84.263,-78.670,-90.789,-91.346,-74.203,-62.037,-67.638,385.600,89.600
-73.676,-109.037,-84.773,-78.670,-90.879,-91.317,-74.172,-61.974,-67.638,387.200,89.600
-73.708,-109.068,-84.994,-78.670,-90.768,-91.288,-74.141,-61.974,-67.638,388.800,89.600
-73.725,-108.998,-85.004,-78.670,-90.958,-91.259,-74.110,-61.974,-67.638,390.400,89.600
-73.758,-108.778,-85.515,-78.670,-91.538,-91.244,-74.078,-61.974,-67.638,392.000,89.600
-73.790,-108.458,-84.925,-78.670,-91.428,-91.215,-74.047,-61.974,-67.638,393.600,89.600
-73.823,-108.223,-85.235,-78.670,-90.917,-91.186,-74.015,-61.974,-67.638,395.200,89.600
-73.855,-108.153,-85.156,-78.670,-91.207,-92.156,-73.983,-61.974,-67.638,396.800,89.600
-73.887,-107.782,-84.966,-78.670,-90.787,-93.127,-73.951,-61.974,-67.638,398.400,89.600
-73.919,-104.212,-84.076,-78.670,-90.776,-94.112,-73.919,-61.974,-67.638,400.000,89.600
-73.951,-101.877,-84.787,-78.670,-91.266,-94.082,-73.887,-61.974,-67.638,401.600,89.600
-73.983,-101.906,-85.107,-78.670,-91.556,-94.053,-73.855,-61.974,-67.638,403.200,89.600
-74.015,-102.036,-85.917,-78.670,-91.335,-94.023,-73.823,-61.974,-67.638,404.800,89.600
-74.047,-97.165,-84.928,-78.670,-91.125,-94.008,-73.790,-61.974,-67.638,406.400,89.600
-74.078,-95.594,-86.138,-78.670,-90.215,-93.978,-73.758,-61.974,-67.638,408.000,89.600
-74.110,-96.609,-87.058,-78.670,-90.604,-93.948,-73.725,-61.974,-67.638,409.600,89.600
-74.141,-97.938,-86.068,-78.670,-90.294,-96.418,-73.708,-61.974,-67.638,411.200,89.600
-74.172,-100.267,-87.379,-81.670,-90.773,-98.887,-73.676,-61.974,-67.638,412.800,89.600
-74.203,-101.596,-87.489,-81.670,-90.663,-101.372,-73.643,-62.037,-67.638,414.400,89.600
-74.219,-101.724,-87.509,-81.670,-90.052,-101.342,-73.609,-62.037,-67.638,416.000,89.600
-74.250,-101.439,-86.019,-81.670,-89.842,-101.311,-73.576,-62.037,-67.638,417.600,89.600
-74.280,-101.867,-88.529,-81.670,-89.531,-101.280,-73.543,-62.100,-67.671,419.200,89.600
-74.311,-104.096,-89.549,-81.670,-89.910,-101.265,-73.509,-62.100,-67.671,420.800,89.600
-74.342,-104.274,-87.960,-81.670,-89.800,-101.234,-73.475,-62.100,-67.671,422.400,89.600
-74.372,-103.403,-90.370,-81.670,-89.689,-101.203,-73.442,-62.162,-67.671,424.000,89.600
-74.402,-103.017,-90.280,-81.670,-89.379,-97.672,-73.408,-62.162,-67.671,425.600,89.600
-74.433,-101.245,-88.600,-81.670,-89.768,-96.656,-73.374,-62.224,-67.704,427.200,89.600
-74.463,-101.273,-89.910,-81.670,-89.847,-95.625,-73.340,-62.224,-67.704,428.800,89.600
-74.493,-103.501,-88.820,-81.683,-89.637,-95.594,-73.305,-62.285,-67.704,430.400,89.600
-74.523,-105.029,-87.140,-81.683,-89.126,-95.562,-73.271,-62.285,-67.737,432.000,89.600
-74.553,-107.157,-87.250,-81.683,-89.016,-95.531,-73.253,-62.346,-67.737,433.600,89.600
-74.582,-110.071,-85.460,-79.683,-88.605,-95.515,-73.219,-62.346,-67.737,435.200,89.600
-74.612,-107.699,-84.070,-78.683,-88.884,-95.483,-73.184,-62.407,-67.737,436.800,89.600
-74.642,-107.026,-84.589,-78.683,-89.173,-95.451,-73.149,-62.467,-67.770,438.400,89.600
-74.671,-107.654,-84.099,-78.683,-89.162,-95.419,-73.114,-62.467,-67.770,440.000,89.600
-74.700,-104.081,-84.109,-78.696,-89.352,-95.403,-73.079,-62.526,-67.802,441.600,89.600
-74.715,-103.295,-83.629,-78.696,-90.041,-95.371,-73.043,-62.586,-67.802,443.200,89.600
-74.744,-103.622,-82.139,-78.696,-91.030,-93.339,-73.008,-62.645,-67.802,444.800,89.600
-74.773,-102.349,-81.649,-78.696,-92.009,-91.306,-72.972,-62.645,-67.834,446.400,89.600
-74.802,-103.877,-81.168,-78.696,-92.748,-88.790,-72.936,-62.703,-67.834,448.000,89.600
-74.831,-103.904,-81.178,-78.696,-92.638,-86.258,-72.900,-62.761,-67.867,449.600,89.600
-74.860,-103.231,-81.688,-78.709,-93.727,-83.725,-72.864,-62.819,-67.867,451.200,89.600
-74.889,-106.944,-81.208,-78.709,-94.266,-81.708,-72.846,-62.876,-67.899,452.800,89.600
-74.917,-105.671,-81.717,-78.709,-96.355,-80.176,-72.810,-62.876,-67.899,454.400,89.600
-74.946,-102.998,-81.227,-78.709,-96.194,-78.143,-72.773,-62.933,-67.931,456.000,89.600
-74.974,-101.424,-82.247,-78.709,-96.523,-77.609,-72.737,-62.990,-67.931,457.600,89.600
-75.003,-98.751,-82.256,-79.222,-95.812,-77.593,-72.700,-63.046,-67.963,459.200,89.600
-75.031,-93.777,-83.266,-81.722,-95.601,-77.559,-72.663,-63.102,-67.963,460.800,89.600
-75.059,-91.291,-84.786,-84.222,-95.090,-77.526,-72.626,-63.157,-67.994,462.400,89.600
-75.087,-88.917,-84.295,-86.722,-94.979,-77.492,-72.588,-63.212,-67.994,464.000,89.600
-75.115,-86.643,-85.805,-89.235,-94.469,-77.475,-72.551,-63.267,-68.026,465.600,89.600
-75.143,-86.670,-84.324,-91.735,-92.958,-78.442,-72.513,-63.322,-68.058,467.200,89.600
-75.171,-86.796,-84.334,-92.235,-91.747,-79.408,-72.476,-63.376,-68.058,468.800,89.600
-75.199,-87.022,-84.343,-92.485,-92.236,-80.391,-72.438,-63.430,-68.089,470.400,89.600
-75.226,-86.835,-84.363,-91.998,-94.414,-81.357,-72.419,-63.483,-68.089,472.000,89.600
-75.254,-86.861,-84.872,-91.748,-95.603,-82.322,-72.380,-63.589,-68.120,473.600,89.600
-75.267,-87.087,-85.391,-92.248,-97.592,-82.288,-72.342,-63.642,-68.151,475.200,89.600
-75.295,-87.113,-86.901,-92.248,-101.481,-82.271,-72.304,-63.694,-68.151,476.800,89.600
-75.322,-87.138,-85.911,-90.761,-105.170,-82.236,-72.265,-63.746,-68.183,478.400,89.600
-75.349,-87.264,-87.930,-91.261,-106.109,-82.201,-72.226,-63.797,-68.213,480.000,89.600
-75.377,-87.377,-85.939,-91.761,-103.698,-82.184,-72.187,-63.848,-68.244,481.600,89.600
-75.404,-87.502,-87.449,-91.524,-100.187,-80.649,-72.148,-63.950,-68.244,483.200,89.600
-75.431,-87.528,-85.968,-90.774,-99.526,-80.114,-72.108,-64.000,-68.275,484.800,89.600
-75.457,-87.653,-85.977,-89.524,-99.015,-79.096,-72.069,-64.050,-68.306,486.400,89.600
-75.484,-87.878,-85.996,-89.287,-98.653,-78.061,-72.049,-64.100,-68.336,488.000,89.600
-75.511,-87.704,-86.006,-88.787,-101.992,-77.026,-72.009,-64.150,-68.336,489.600,89.600
-75.538,-87.829,-86.015,-87.787,-105.481,-76.990,-71.969,-64.248,-68.367,491.200,89.600
-75.564,-87.941,-85.534,-86.300,-105.270,-76.472,-71.929,-64.296,-68.397,492.800,89.600
-75.591,-88.167,-85.043,-85.300,-104.848,-76.936,-71.888,-64.345,-68.427,494.400,89.600
-75.617,-88.392,-84.053,-83.800,-102.437,-76.900,-71.848,-64.441,-68.457,496.000,89.600
-75.643,-88.716,-84.072,-82.813,-99.925,-76.882,-71.807,-64.488,-68.457,497.600,89.600
-75.670,-88.841,-83.081,-81.813,-99.914,-76.846,-71.766,-64.536,-68.487,499.200,89.600
-75.696,-89.066,-83.600,-80.813,-100.003,-76.310,-71.725,-64.630,-68.517,500.800,89.600
-75.722,-89.078,-83.109,-80.325,-101.192,-76.291,-71.684,-64.676,-68.547,502.400,89.600
-75.748,-89.103,-83.118,-80.325,-103.080,-76.255,-71.663,-64.722,-68.577,504.000,89.600
-75.774,-89.228,-83.137,-80.338,-102.969,-76.218,-71.621,-64.814,-68.606,505.600,89.600
-75.800,-89.252,-83.146,-80.338,-105.058,-75.700,-71.579,-64.860,-68.636,507.200,89.600
-75.825,-89.577,-83.165,-80.338,-108.247,-74.663,-71.537,-64.950,-68.665,508.800,89.600
-75.851,-89.801,-83.174,-81.351,-110.535,-74.126,-71.495,-64.995,-68.694,510.400,89.600
-75.864,-89.925,-83.193,-83.351,-110.124,-74.107,-71.453,-65.040,-68.694,512.000,89.600
-75.890,-89.938,-83.202,-83.364,-110.113,-74.070,-71.410,-65.129,-68.724,513.600,89.600
-75.915,-89.962,-83.211,-83.364,-110.201,-74.032,-71.367,-65.173,-68.753,515.200,89.600
-75.940,-90.186,-83.230,-83.364,-110.090,-74.013,-71.345,-65.260,-68.782,516.800,89.600
-75.966,-90.110,-84.239,-83.377,-109.978,-74.476,-71.302,-65.303,-68.811,518.400,89.600
-75.991,-89.834,-85.257,-83.377,-109.667,-74.957,-71.259,-65.389,-68.839,520.000,89.600
-76.016,-90.158,-85.266,-83.390,-110.356,-75.419,-71.215,-65.432,-68.868,521.600,89.600
-76.041,-90.382,-86.285,-83.390,-106.844,-75.880,-71.171,-65.517,-68.897,523.200,89.600
-76.067,-90.506,-87.794,-83.402,-99.133,-75.861,-71.127,-65.559,-68.925,524.800,89.600
-76.092,-90.518,-86.303,-83.402,-94.821,-75.823,-71.083,-65.642,-68.954,526.400,89.600
-76.116,-90.441,-86.321,-83.415,-91.810,-77.034,-71.038,-65.684,-68.982,528.000,89.600
-76.141,-90.565,-86.580,-83.415,-89.598,-78.265,-70.994,-65.766,-69.010,529.600,89.600
-76.166,-90.689,-86.598,-83.415,-89.087,-79.226,-70.971,-65.807,-69.039,531.200,89.600
-76.191,-90.912,-86.858,-83.428,-90.275,-79.457,-70.926,-65.888,-69.095,532.800,89.600
-76.215,-91.036,-86.876,-83.428,-91.875,-80.417,-70.881,-65.928,-69.122,534.400,89.600
-76.240,-91.459,-87.135,-82.440,-93.314,-80.378,-70.835,-66.008,-69.150,536.000,89.600
-76.265,-91.371,-88.894,-80.440,-94.552,-80.358,-70.789,-66.048,-69.178,537.600,89.600
-76.289,-91.794,-87.412,-80.453,-94.441,-80.319,-70.743,-66.127,-69.206,539.200,89.600
-76.313,-91.717,-87.421,-80.453,-95.479,-80.299,-70.697,-66.205,-69.233,540.800,89.600
-76.338,-92.041,-87.689,-80.466,-93.617,-80.259,-70.674,-66.244,-69.261,542.400,89.600
-76.362,-91.964,-86.698,-80.478,-92.006,-80.219,-70.627,-66.322,-69.288,544.000,89.600
-76.386,-92.187,-87.466,-80.478,-90.994,-80.199,-70.580,-66.360,-69.315,545.600,89.600
-76.410,-92.210,-85.975,-80.491,-91.082,-79.159,-70.533,-66.436,-69.342,547.200,89.600
-76.434,-92.133,-84.993,-80.491,-93.171,-78.138,-70.485,-66.512,-69.396,548.800,89.600
-76.458,-92.144,-85.002,-80.504,-96.459,-77.848,-70.437,-66.549,-69.423,550.400,89.600
-76.482,-92.167,-85.019,-80.504,-94.747,-76.557,-70.389,-66.624,-69.450,552.000,89.600
-76.494,-92.190,-85.528,-81.516,-92.836,-75.287,-70.365,-66.661,-69.477,553.600,89.600
-76.518,-92.413,-85.046,-82.516,-89.336,-75.246,-70.317,-66.734,-69.504,555.200,89.600
-76.541,-92.435,-85.055,-83.529,-89.524,-75.225,-70.268,-66.807,-69.557,556.800,89.600
-76.565,-92.058,-85.314,-83.529,-94.112,-74.684,-70.219,-66.844,-69.583,558.400,89.600
-76.589,-92.280,-84.832,-83.541,-100.500,-77.163,-70.170,-66.916,-69.610,560.000,89.600
-76.612,-92.303,-84.590,-84.054,-97.839,-79.121,-70.121,-66.987,-69.636,561.600,89.600
-76.636,-92.314,-84.608,-85.054,-95.977,-81.079,-70.096,-67.023,-69.662,563.200,89.600
-76.659,-92.237,-84.367,-86.067,-99.265,-84.058,-70.046,-67.093,-69.714,564.800,89.600
-76.682,-92.559,-84.884,-86.567,-104.803,-85.016,-69.996,-67.163,-69.740,566.400,89.600
-76.706,-92.281,-84.393,-86.579,-102.753,-87.995,-69.945,-67.198,-69.766,568.000,89.600
-76.729,-92.203,-84.411,-87.592,-97.641,-90.953,-69.894,-67.267,-69.792,569.600,89.600
-76.752,-92.326,-84.920,-89.592,-95.030,-95.431,-69.843,-67.336,-69.843,571.200,89.600
-76.775,-92.548,-84.437,-91.604,-95.318,-97.638,-69.818,-67.370,-69.869,572.800,89.600
-76.798,-92.570,-84.696,-92.604,-96.706,-92.867,-69.766,-67.438,-69.894,574.400,89.600
-76.821,-92.692,-84.713,-94.616,-98.594,-91.074,-69.714,-67.505,-69.920,576.000,89.600
-76.844,-92.903,-84.972,-95.629,-99.482,-92.302,-69.662,-67.539,-69.971,577.600,89.600
-76.867,-93.425,-84.989,-94.129,-100.682,-89.759,-70.610,-67.605,-69.996,579.200,89.600
-76.890,-93.447,-85.498,-93.641,-100.670,-87.237,-71.557,-67.671,-70.021,580.800,89.600
-76.913,-93.769,-85.265,-91.654,-105.158,-84.943,-72.530,-67.704,-70.071,582.400,89.600
-76.935,-93.790,-85.774,-89.154,-109.946,-84.921,-72.977,-67.770,-70.096,584.000,89.600
-76.958,-94.012,-85.291,-88.666,-108.934,-85.377,-73.923,-67.834,-70.121,585.600,89.600
-76.980,-94.334,-85.800,-86.178,-107.734,-90.855,-73.869,-67.899,-70.170,587.200,89.600
-77.003,-94.455,-85.317,-86.678,-110.672,-95.311,-73.815,-67.931,-70.195,588.800,89.600
-77.025,-94.477,-86.076,-86.191,-113.060,-96.288,-74.288,-67.994,-70.219,590.400,89.600
-81.307,-99.099,-105.553,-107.030,-108.342,-74.818,-67.302,-74.869,-88.453,649.600,89.600
-82.328,-101.819,-103.819,-102.041,-102.579,-73.292,-67.233,-74.920,-90.474,651.200,89.600
-83.348,-106.839,-103.827,-91.053,-90.579,-73.240,-67.163,-74.971,-88.016,652.800,89.600
-84.368,-109.259,-103.343,-83.065,-92.567,-72.714,-67.128,-75.021,-87.037,654.400,89.600
-85.389,-114.368,-102.359,-84.077,-92.554,-73.188,-67.058,-74.571,-89.079,656.000,89.600
-86.409,-119.288,-101.868,-86.589,-93.554,-73.162,-66.987,-73.596,-86.600,657.600,89.600
-87.419,-125.008,-103.884,-85.839,-96.291,-72.636,-66.951,-72.645,-89.142,659.200,89.600
-87.939,-130.277,-104.392,-85.100,-100.791,-73.083,-66.880,-71.695,-88.163,660.800,89.600
-88.460,-132.897,-103.408,-83.612,-100.779,-73.057,-66.807,-70.744,-84.704,662.400,89.600
-90.980,-132.716,-100.916,-82.624,-99.529,-73.030,-66.771,-70.293,-85.225,664.000,89.600
-93.000,-132.736,-100.432,-82.636,-100.516,-73.004,-66.698,-70.341,-85.266,665.600,89.600
-95.020,-132.655,-99.448,-82.647,-107.004,-72.977,-66.661,-70.389,-85.307,667.200,89.600
-97.040,-132.474,-100.456,-80.659,-111.504,-72.923,-66.586,-70.414,-83.828,668.800,89.600
-99.060,-129.693,-99.972,-82.671,-108.491,-72.896,-66.512,-70.461,-85.368,670.400,89.600
-101.080,-128.713,-99.980,-82.682,-101.491,-72.369,-66.474,-70.509,-87.388,672.000,89.600
-101.099,-128.132,-102.996,-82.694,-110.978,-71.342,-66.398,-70.556,-86.929,673.600,89.600
-101.119,-123.041,-99.012,-90.194,-118.478,-70.315,-66.360,-70.603,-84.469,675.200,89.600
-101.139,-117.861,-94.020,-97.706,-115.466,-70.788,-66.283,-70.650,-79.489,676.800,89.600
-101.159,-112.880,-89.536,-102.717,-115.466,-72.261,-66.205,-70.674,-74.529,678.400,89.600
-99.178,-109.499,-87.043,-97.229,-108.453,-73.206,-66.166,-70.720,-72.049,680.000,89.600
-98.698,-108.068,-87.059,-90.991,-97.953,-74.428,-66.088,-70.766,-72.089,681.600,89.600
-96.717,-107.987,-86.575,-91.002,-96.440,-75.400,-66.048,-70.812,-72.128,683.200,89.600
-94.237,-107.656,-87.083,-95.514,-102.940,-76.372,-66.969,-70.858,-72.148,684.800,89.600
-92.256,-107.275,-86.599,-102.025,-106.678,-75.595,-67.928,-70.903,-72.187,686.400,89.600
-81.939,-108.070,-127.308,-104.203,-75.748,-68.120,-63.589,-86.861,-96.805,745.600,89.600
-81.957,-102.887,-127.316,-103.214,-75.748,-68.120,-63.536,-84.400,-95.590,747.200,89.600
-81.975,-100.405,-124.831,-104.725,-75.735,-68.089,-63.483,-82.438,-97.124,748.800,89.600
-81.993,-98.022,-121.346,-106.736,-75.735,-68.089,-63.430,-80.457,-98.641,750.400,89.600
-82.511,-100.639,-118.603,-106.747,-75.735,-68.058,-63.376,-79.994,-99.675,752.000,89.600
-83.028,-105.557,-117.618,-100.258,-75.735,-68.026,-63.322,-79.032,-98.709,753.600,89.600
-84.046,-107.874,-118.133,-100.269,-75.722,-68.026,-63.267,-79.070,-94.742,755.200,89.600
-85.064,-112.583,-115.140,-105.290,-75.722,-67.994,-63.212,-79.107,-94.759,756.800,89.600
-86.082,-117.300,-116.655,-109.801,-75.722,-67.994,-63.157,-78.644,-94.543,758.400,89.600
-87.099,-122.217,-119.170,-116.312,-75.722,-67.963,-63.102,-78.181,-98.576,760.000,89.600
-88.117,-126.934,-117.177,-118.823,-75.722,-67.931,-63.046,-77.218,-97.093,761.600,89.600
-89.134,-132.302,-117.192,-114.584,-75.709,-67.931,-62.990,-76.255,-97.626,763.200,89.600
-89.652,-132.519,-113.206,-112.594,-75.709,-67.899,-62.933,-75.291,-98.159,764.800,89.600
-91.670,-132.536,-110.714,-106.605,-75.709,-67.899,-62.876,-74.328,-100.692,766.400,89.600
-94.187,-134.953,-111.728,-100.866,-75.709,-67.867,-62.819,-73.346,-103.708,768.000,89.600
-96.705,-135.170,-110.243,-99.388,-75.696,-67.867,-62.761,-72.882,-106.241,769.600,89.600
-98.722,-132.687,-111.250,-101.398,-75.696,-67.834,-62.703,-72.918,-107.274,771.200,89.600
-100.739,-131.404,-114.015,-105.909,-75.696,-67.834,-62.703,-72.954,-103.806,772.800,89.600
-102.757,-127.921,-115.522,-108.420,-75.696,-67.834,-62.645,-72.990,-101.823,774.400,89.600
-103.774,-123.138,-113.537,-109.930,-75.696,-67.802,-62.586,-73.026,-102.355,776.000,89.600
-103.291,-117.955,-108.051,-106.191,-75.696,-67.802,-62.526,-73.061,-103.887,777.600,89.600
-103.809,-112.971,-105.558,-107.462,-75.683,-67.770,-62.526,-73.096,-102.419,779.200,89.600
-103.826,-110.780,-102.073,-107.973,-75.683,-67.770,-62.467,-73.131,-99.935,780.800,89.600
-103.843,-111.197,-105.587,-107.984,-75.683,-67.770,-62.407,-73.166,-102.467,782.400,89.600
-103.860,-109.663,-111.345,-104.744,-75.683,-67.737,-62.407,-73.201,-100.999,784.000,89.600
-101.877,-107.930,-112.109,-102.255,-75.683,-67.737,-62.346,-73.236,-96.031,785.600,89.600
-101.394,-106.297,-114.873,-102.516,-75.683,-67.737,-62.346,-73.271,-92.047,787.200,89.600
-98.911,-106.613,-112.888,-100.537,-75.683,-67.704,-62.285,-73.288,-86.078,788.800,89.600
-96.428,-106.630,-114.895,-100.547,-75.683,-67.704,-62.224,-73.322,-81.110,790.400,89.600
-93.445,-107.147,-117.409,-100.558,-75.670,-67.704,-62.224,-73.357,-78.141,792.000,89.600
-90.462,-107.013,-115.424,-100.568,-75.670,-67.704,-62.162,-73.391,-78.156,793.600,89.600
-88.479,-106.780,-117.181,-107.829,-75.670,-67.671,-62.162,-73.425,-78.688,795.200,89.600
-87.996,-106.946,-111.695,-116.350,-75.670,-67.671,-62.162,-73.459,-78.719,796.800,89.600
-87.013,-107.063,-114.709,-121.610,-75.670,-67.671,-62.100,-73.492,-78.750,798.400,89.600
-86.030,-107.179,-116.717,-121.621,-75.670,-67.671,-62.100,-73.526,-78.765,800.000,89.600
-62.224,-67.605,-75.643,-88.600,-97.759,-126.221,-79.530,-73.526,-103.265,0.000,91.200
