rssi1,rssi2,rssi3,rssi4,rssi5,x,y
-102.543,-106.820,-70.317,-72.245,-72.864,782.400,336.000
-99.309,-104.936,-70.293,-72.245,-72.900,784.000,336.000
-97.817,-102.853,-70.293,-72.245,-72.936,785.600,336.000
-98.333,-102.369,-70.293,-72.226,-72.972,787.200,336.000
-101.349,-101.285,-70.293,-72.226,-73.008,788.800,336.000
-102.864,-99.951,-70.268,-72.226,-73.043,790.400,336.000
-101.880,-99.868,-70.268,-72.226,-73.079,792.000,336.000
-96.896,-99.534,-70.268,-72.226,-73.114,793.600,336.000
-93.904,-99.800,-70.268,-72.226,-73.149,795.200,336.000
-93.419,-99.808,-70.268,-72.207,-73.184,796.800,336.000
-92.935,-99.524,-70.268,-72.207,-73.219,798.400,336.000
-96.450,-99.340,-70.244,-72.207,-73.253,800.000,336.000
-72.245,-70.195,-109.190,-91.008,-73.253,0.000,337.600
-72.245,-70.219,-107.924,-91.093,-73.219,1.600,337.600
-72.245,-70.219,-107.408,-90.977,-73.184,3.200,337.600
-72.265,-70.219,-106.392,-91.061,-73.149,4.800,337.600
-72.265,-70.219,-105.376,-90.846,-73.114,6.400,337.600
-72.265,-70.219,-103.859,-90.838,-73.079,8.000,337.600
-72.265,-70.219,-103.843,-90.822,-73.043,9.600,337.600
-72.265,-70.244,-103.327,-90.307,-73.008,11.200,337.600
-72.265,-70.244,-102.811,-90.391,-72.972,12.800,337.600
-72.284,-70.244,-102.803,-90.175,-72.936,14.400,337.600
-72.284,-70.244,-102.786,-90.059,-72.900,16.000,337.600
-72.284,-70.268,-102.270,-89.751,-72.864,17.600,337.600
-72.284,-70.268,-101.254,-89.636,-72.828,19.200,337.600
-72.284,-70.268,-100.237,-89.220,-72.791,20.800,337.600
-72.304,-70.268,-100.221,-88.904,-72.755,22.400,337.600
-72.304,-70.293,-100.204,-88.788,-72.718,24.000,337.600
-72.304,-70.293,-99.438,-88.472,-72.681,25.600,337.600
-72.304,-70.293,-99.421,-88.064,-72.644,27.200,337.600
-72.323,-70.317,-100.663,-88.048,-72.607,28.800,337.600
-72.323,-70.317,-101.397,-88.832,-72.570,30.400,337.600
-72.323,-70.317,-100.880,-88.716,-72.532,32.000,337.600
-72.323,-70.341,-101.863,-89.200,-72.494,33.600,337.600
-72.342,-70.341,-103.347,-88.792,-72.457,35.200,337.600
-72.342,-70.365,-104.330,-89.576,-72.419,36.800,337.600
-72.342,-70.365,-103.813,-89.659,-72.380,38.400,337.600
-72.361,-70.365,-103.047,-90.343,-72.342,40.000,337.600
-72.361,-70.389,-102.288,-90.427,-72.304,41.600,337.600
-72.361,-70.389,-102.021,-90.911,-72.265,43.200,337.600
-72.380,-70.414,-101.505,-91.403,-72.226,44.800,337.600
-72.380,-70.414,-100.988,-91.186,-72.187,46.400,337.600
-72.400,-70.437,-100.471,-91.570,-72.148,48.000,337.600
-72.400,-70.437,-99.954,-91.154,-72.108,49.600,337.600
-72.400,-70.461,-99.437,-91.437,-72.069,51.200,337.600
-72.419,-70.461,-98.920,-91.129,-72.029,52.800,337.600
-72.419,-70.485,-98.911,-91.113,-71.989,54.400,337.600
-72.419,-70.485,-98.894,-91.796,-71.949,56.000,337.600
-72.438,-70.509,-97.877,-90.980,-71.909,57.600,337.600
-72.438,-70.509,-96.860,-91.163,-71.868,59.200,337.600
-72.457,-70.533,-95.843,-89.955,-71.828,60.800,337.600
-72.457,-70.533,-95.826,-90.338,-71.787,62.400,337.600
-72.476,-70.556,-94.809,-90.022,-71.746,64.000,337.600
-72.476,-70.556,-93.791,-90.405,-71.704,65.600,337.600
-72.494,-70.580,-92.783,-90.388,-71.663,67.200,337.600
-72.494,-70.603,-92.765,-90.572,-71.621,68.800,337.600
-72.513,-70.603,-91.748,-90.963,-71.579,70.400,337.600
-72.513,-70.627,-90.731,-90.347,-71.537,72.000,337.600
-72.532,-70.627,-90.713,-90.830,-71.495,73.600,337.600
-72.532,-70.650,-90.696,-90.113,-71.453,75.200,337.600
-72.551,-70.674,-90.678,-89.596,-71.410,76.800,337.600
-72.551,-70.674,-91.161,-89.088,-71.367,78.400,337.600
-72.570,-70.697,-91.652,-88.871,-71.324,80.000,337.600
-72.570,-70.720,-92.134,-88.554,-71.281,81.600,337.600
-72.588,-70.720,-92.617,-88.537,-71.237,83.200,337.600
-72.588,-70.743,-92.099,-90.820,-71.193,84.800,337.600
-72.607,-70.766,-91.582,-90.611,-71.149,86.400,337.600
-72.607,-70.766,-92.064,-91.294,-71.105,88.000,337.600
-72.626,-70.789,-91.546,-92.177,-71.061,89.600,337.600
-72.644,-70.812,-92.037,-93.560,-71.016,91.200,337.600
-72.644,-70.835,-92.519,-93.843,-70.971,92.800,337.600
-72.663,-70.835,-93.502,-95.034,-70.926,94.400,337.600
-72.663,-70.858,-93.984,-95.117,-70.881,96.000,337.600
-72.681,-70.881,-94.966,-96.000,-70.835,97.600,337.600
-72.700,-70.903,-97.448,-96.983,-70.789,99.200,337.600
-72.700,-70.903,-98.430,-96.965,-70.743,100.800,337.600
-72.718,-70.926,-99.412,-96.857,-70.697,102.400,337.600
-72.737,-70.949,-101.403,-96.539,-70.650,104.000,337.600
-72.737,-70.971,-101.885,-96.222,-70.603,105.600,337.600
-72.755,-70.994,-102.867,-96.305,-70.580,107.200,337.600
-72.773,-70.994,-102.348,-96.096,-70.533,108.800,337.600
-72.773,-71.016,-101.330,-95.778,-70.485,110.400,337.600
-72.791,-71.038,-100.312,-95.461,-70.437,112.000,337.600
-72.810,-71.061,-99.294,-95.043,-70.389,113.600,337.600
-72.810,-71.083,-96.785,-94.826,-70.341,115.200,337.600
-72.828,-71.105,-95.766,-94.817,-70.293,116.800,337.600
-72.846,-71.127,-95.748,-94.799,-70.244,118.400,337.600
-72.864,-71.127,-95.730,-93.782,-70.195,120.000,337.600
-72.864,-71.149,-95.211,-93.764,-70.145,121.600,337.600
-72.882,-71.171,-94.693,-92.755,-70.096,123.200,337.600
-72.900,-71.193,-94.174,-91.137,-70.046,124.800,337.600
-72.918,-71.215,-94.415,-91.519,-69.996,126.400,337.600
-72.918,-71.237,-94.396,-90.502,-69.945,128.000,337.600
-72.936,-71.259,-94.628,-90.184,-69.894,129.600,337.600
-72.954,-71.281,-95.359,-88.775,-69.843,131.200,337.600
-73.772,-71.302,-95.340,-88.757,-69.792,132.800,337.600
-74.372,-71.324,-94.822,-87.539,-69.740,134.400,337.600
-74.490,-71.345,-94.812,-85.721,-69.688,136.000,337.600
-74.708,-71.367,-94.793,-85.012,-69.636,137.600,337.600
-74.826,-71.388,-94.775,-83.994,-69.583,139.200,337.600
-74.843,-71.410,-93.756,-83.376,-69.530,140.800,337.600
-75.043,-71.431,-93.237,-83.358,-69.477,142.400,337.600
-75.661,-71.453,-91.718,-83.339,-69.423,144.000,337.600
-76.179,-71.474,-90.699,-83.330,-69.369,145.600,337.600
-76.596,-71.495,-89.689,-82.812,-69.315,147.200,337.600
-76.814,-71.516,-89.670,-83.294,-69.261,148.800,337.600
-77.031,-71.537,-90.651,-82.776,-69.206,150.400,337.600
-76.949,-71.558,-91.632,-83.266,-69.150,152.000,337.600
-76.749,-71.579,-93.613,-82.748,-69.095,153.600,337.600
-76.666,-71.600,-94.593,-83.230,-69.039,155.200,337.600
-76.784,-71.621,-95.584,-83.211,-68.982,156.800,337.600
-78.001,-71.642,-95.565,-82.702,-68.925,158.400,337.600
-78.619,-71.663,-95.545,-83.183,-68.868,160.000,337.600
-78.236,-71.684,-95.276,-82.665,-68.811,161.600,337.600
-78.353,-71.704,-93.006,-83.146,-68.753,163.200,337.600
-78.671,-71.725,-92.737,-82.637,-68.694,164.800,337.600
-78.588,-71.746,-92.717,-83.118,-68.636,166.400,337.600
-78.505,-71.787,-92.708,-83.100,-68.577,168.000,337.600
-78.505,-71.807,-91.688,-82.581,-68.517,169.600,337.600
-79.022,-71.828,-90.668,-83.072,-68.457,171.200,337.600
-79.540,-71.848,-90.149,-82.553,-68.397,172.800,337.600
-79.857,-71.868,-90.129,-82.534,-68.336,174.400,337.600
-79.374,-71.888,-89.609,-82.015,-68.275,176.000,337.600
-79.191,-71.909,-89.099,-82.006,-68.213,177.600,337.600
-79.108,-71.929,-89.680,-81.487,-68.151,179.200,337.600
-78.725,-71.969,-90.260,-81.468,-68.120,180.800,337.600
-78.542,-71.989,-90.840,-81.449,-68.058,182.400,337.600
-79.059,-72.009,-90.820,-81.439,-67.994,184.000,337.600
-79.275,-72.029,-90.910,-81.420,-67.931,185.600,337.600
-79.192,-72.049,-90.890,-81.401,-67.867,187.200,337.600
-79.509,-72.089,-91.670,-81.382,-67.802,188.800,337.600
-79.526,-72.108,-92.149,-81.372,-67.737,190.400,337.600
-79.443,-72.128,-92.829,-81.353,-67.671,192.000,337.600
-79.359,-72.648,-92.809,-81.334,-67.605,193.600,337.600
-78.976,-73.667,-93.049,-81.315,-67.539,195.200,337.600
-78.793,-74.207,-93.379,-81.305,-67.472,196.800,337.600
-78.809,-75.226,-93.608,-81.286,-67.404,198.400,337.600
-79.226,-75.745,-93.688,-81.266,-67.336,200.000,337.600
-79.743,-75.765,-93.767,-81.247,-67.267,201.600,337.600
-79.759,-75.784,-93.747,-81.237,-67.198,203.200,337.600
-79.676,-75.323,-93.837,-81.467,-67.128,204.800,337.600
-79.208,-76.842,-92.916,-81.698,-67.058,206.400,337.600
-78.925,-77.861,-91.896,-81.938,-66.987,208.000,337.600
-79.241,-78.380,-90.475,-81.918,-66.916,209.600,337.600
-79.558,-79.919,-90.454,-81.899,-66.844,211.200,337.600
-79.874,-79.938,-90.444,-81.879,-66.771,212.800,337.600
-79.790,-79.457,-89.423,-81.869,-66.698,214.400,337.600
-79.506,-82.994,-88.402,-81.849,-66.624,216.000,337.600
-79.023,-83.013,-87.481,-81.830,-66.549,217.600,337.600
-79.339,-81.532,-87.560,-81.810,-66.474,219.200,337.600
-79.655,-80.551,-87.550,-84.300,-66.398,220.800,337.600
-79.887,-80.088,-87.629,-86.780,-66.322,222.400,337.600
-79.903,-79.107,-87.808,-86.760,-66.244,224.000,337.600
-79.719,-79.126,-87.787,-89.250,-66.205,225.600,337.600
-79.735,-76.663,-87.266,-91.730,-66.127,227.200,337.600
-80.651,-75.681,-86.994,-91.710,-66.048,228.800,337.600
-81.567,-75.700,-86.984,-94.189,-65.969,230.400,337.600
-82.183,-75.737,-87.562,-96.679,-65.888,232.000,337.600
-83.549,-75.755,-87.541,-96.659,-65.807,233.600,337.600
-83.731,-78.273,-87.520,-99.139,-65.725,235.200,337.600
-84.097,-79.310,-87.498,-101.379,-65.642,236.800,337.600
-84.262,-80.328,-87.488,-101.358,-65.559,238.400,337.600
-85.478,-80.346,-86.966,-101.088,-65.474,240.000,337.600
-86.394,-80.382,-87.044,-100.828,-65.389,241.600,337.600
-87.225,-79.400,-86.723,-98.307,-65.303,243.200,337.600
-86.591,-80.418,-86.201,-100.787,-65.216,244.800,337.600
-86.356,-80.454,-86.290,-100.766,-65.129,246.400,337.600
-86.122,-80.472,-86.369,-98.256,-65.040,248.000,337.600
-86.588,-80.508,-86.247,-100.735,-64.950,249.600,337.600
-86.519,-82.026,-85.925,-100.715,-64.860,251.200,337.600
-86.434,-81.043,-86.114,-98.204,-64.769,252.800,337.600
-86.650,-80.079,-86.092,-101.183,-64.676,254.400,337.600
-85.865,-78.596,-86.070,-101.663,-64.630,256.000,337.600
-84.280,-77.614,-86.048,-97.402,-64.536,257.600,337.600
-83.111,-77.649,-86.026,-99.881,-64.441,259.200,337.600
-83.526,-77.666,-86.215,-97.610,-64.345,260.800,337.600
-83.842,-77.701,-87.092,-93.850,-64.248,262.400,337.600
-83.857,-77.719,-88.170,-97.329,-64.150,264.000,337.600
-85.587,-77.753,-89.248,-98.308,-64.050,265.600,337.600
-88.702,-78.771,-90.325,-95.287,-63.950,267.200,337.600
-91.518,-80.788,-91.414,-98.776,-63.848,268.800,337.600
-96.833,-80.822,-90.992,-100.255,-63.746,270.400,337.600
-99.163,-80.840,-92.469,-98.734,-63.642,272.000,337.600
-99.928,-81.124,-92.547,-99.723,-63.536,273.600,337.600
-95.593,-81.391,-91.535,-99.202,-63.430,275.200,337.600
-93.958,-81.925,-90.413,-98.180,-63.376,276.800,337.600
-94.938,-83.442,-89.490,-97.670,-63.267,278.400,337.600
-94.353,-81.225,-87.067,-99.648,-63.157,280.000,337.600
-93.168,-80.492,-86.144,-95.627,-63.046,281.600,337.600
-91.497,-79.509,-86.633,-93.116,-62.933,283.200,337.600
-89.962,-79.543,-86.610,-93.594,-62.819,284.800,337.600
-90.727,-79.559,-86.587,-92.573,-62.703,286.400,337.600
-92.992,-79.843,-85.964,-92.812,-62.586,288.000,337.600
-94.871,-79.109,-85.952,-93.540,-62.467,289.600,337.600
-94.286,-78.893,-86.329,-94.019,-62.346,291.200,337.600
-94.500,-78.909,-87.306,-94.758,-62.285,292.800,337.600
-94.330,-78.942,-87.782,-94.236,-62.162,294.400,337.600
-96.544,-78.958,-87.971,-94.214,-62.037,296.000,337.600
-97.159,-79.241,-88.047,-93.703,-61.910,297.600,337.600
-97.688,-79.508,-87.624,-93.681,-61.781,299.200,337.600
-96.402,-79.790,-87.600,-93.170,-61.651,300.800,337.600
-96.517,-79.806,-87.789,-92.648,-61.518,302.400,337.600
-96.646,-79.839,-87.865,-94.626,-61.384,304.000,337.600
-96.460,-80.105,-88.641,-97.115,-61.315,305.600,337.600
-96.274,-80.387,-88.518,-97.092,-61.178,307.200,337.600
-96.603,-80.653,-87.906,-94.570,-61.037,308.800,337.600
-96.817,-81.185,-87.782,-94.559,-60.895,310.400,337.600
-97.232,-82.201,-87.958,-94.537,-60.750,312.000,337.600
-100.660,-83.233,-87.834,-97.014,-60.603,313.600,337.600
-101.074,-84.749,-89.522,-94.503,-60.453,315.200,337.600
-101.103,-84.781,-90.398,-93.480,-60.377,316.800,337.600
-100.817,-84.297,-91.574,-92.469,-60.224,318.400,337.600
-100.331,-84.328,-90.950,-91.447,-60.067,320.000,337.600
-100.459,-84.610,-90.738,-91.424,-59.908,321.600,337.600
-99.873,-84.625,-89.813,-90.413,-59.745,323.200,337.600
-99.187,-83.906,-90.189,-90.390,-59.663,324.800,337.600
-96.215,-83.672,-91.765,-90.367,-59.496,326.400,337.600
-96.429,-84.203,-91.952,-91.856,-59.326,328.000,337.600
-96.657,-84.219,-89.528,-90.333,-59.152,329.600,337.600
-97.871,-84.250,-88.603,-90.321,-59.064,331.200,337.600
-98.785,-82.765,-87.678,-90.298,-58.885,332.800,337.600
-98.812,-80.796,-86.466,-90.275,-58.702,334.400,337.600
-99.326,-80.826,-85.541,-90.264,-58.515,336.000,337.600
-96.454,-80.842,-86.016,-90.241,-58.420,337.600,337.600
-95.667,-80.872,-85.504,-91.229,-58.227,339.200,337.600
-93.581,-80.887,-85.679,-92.206,-58.030,340.800,337.600
-91.908,-81.418,-85.054,-92.182,-57.828,342.400,337.600
-90.622,-81.433,-84.629,-93.171,-57.725,344.000,337.600
-90.649,-81.463,-84.116,-91.647,-57.516,345.600,337.600
-88.463,-81.493,-83.691,-89.136,-57.409,347.200,337.600
-89.290,-81.508,-82.666,-86.612,-57.192,348.800,337.600
-87.904,-81.538,-82.140,-86.589,-56.969,350.400,337.600
-87.831,-81.553,-81.528,-84.077,-56.856,352.000,337.600
-86.844,-81.582,-81.902,-81.553,-56.624,353.600,337.600
-85.457,-81.612,-81.977,-79.041,-56.506,355.200,337.600
-85.984,-81.127,-82.064,-79.018,-56.265,356.800,337.600
-84.598,-81.156,-81.838,-76.494,-56.141,358.400,337.600
-83.624,-81.171,-81.613,-76.482,-55.890,360.000,337.600
-83.738,-81.200,-81.600,-76.458,-55.761,361.600,337.600
-84.164,-81.730,-81.674,-76.446,-55.498,363.200,337.600
-84.377,-82.744,-81.648,-76.422,-55.363,364.800,337.600
-84.304,-83.273,-81.522,-76.410,-55.226,366.400,337.600
-84.617,-83.288,-81.509,-76.386,-54.946,368.000,337.600
-85.343,-83.317,-81.483,-76.362,-54.802,369.600,337.600
-86.457,-83.346,-81.457,-76.350,-54.656,371.200,337.600
-85.970,-83.360,-81.243,-76.325,-54.508,372.800,337.600
-86.296,-83.889,-81.517,-76.313,-54.203,374.400,337.600
-86.209,-84.403,-81.791,-76.789,-54.047,376.000,337.600
-85.835,-83.432,-82.277,-76.777,-53.887,377.600,337.600
-86.448,-83.960,-82.251,-77.252,-53.725,379.200,337.600
-85.474,-84.474,-82.324,-77.728,-53.559,380.800,337.600
-84.887,-86.503,-82.611,-77.715,-53.391,382.400,337.600
-84.613,-88.031,-82.684,-78.191,-53.391,384.000,337.600
-85.025,-90.545,-82.657,-78.178,-53.219,385.600,337.600
-84.851,-91.573,-82.331,-78.654,-53.043,387.200,337.600
-84.664,-90.601,-82.317,-78.641,-53.043,388.800,337.600
-84.490,-91.615,-82.490,-79.116,-52.864,390.400,337.600
-84.302,-91.143,-82.363,-79.104,-52.864,392.000,337.600
-85.328,-90.171,-82.349,-79.579,-52.681,393.600,337.600
-85.440,-90.185,-82.422,-79.567,-52.681,395.200,337.600
-84.866,-89.212,-82.195,-79.041,-52.681,396.800,337.600
-85.228,-88.226,-82.281,-79.529,-52.681,398.400,337.600
-86.504,-88.254,-82.554,-79.004,-52.681,400.000,337.600
-87.579,-88.781,-82.326,-79.478,-52.681,401.600,337.600
-88.891,-88.795,-82.712,-78.966,-52.681,403.200,337.600
-88.917,-88.822,-82.985,-79.440,-52.681,404.800,337.600
-88.629,-87.849,-82.971,-80.428,-52.681,406.400,337.600
-88.054,-87.363,-83.043,-80.902,-52.864,408.000,337.600
-88.166,-86.390,-83.015,-81.390,-52.864,409.600,337.600
-87.991,-86.417,-82.801,-81.864,-53.043,411.200,337.600
-87.504,-87.931,-82.473,-82.351,-53.043,412.800,337.600
-87.128,-89.957,-82.545,-81.825,-53.219,414.400,337.600
-85.891,-89.984,-82.431,-82.313,-53.391,416.000,337.600
-84.665,-88.511,-82.403,-81.787,-53.391,417.600,337.600
-83.228,-89.024,-82.574,-82.274,-53.559,419.200,337.600
-82.852,-89.551,-82.660,-83.748,-53.725,420.800,337.600
-82.677,-89.577,-82.332,-83.735,-53.887,422.400,337.600
-82.789,-88.591,-82.203,-84.709,-54.047,424.000,337.600
-84.813,-90.117,-82.389,-84.696,-54.203,425.600,337.600
-87.225,-90.143,-82.660,-85.170,-54.508,427.200,337.600
-89.550,-90.157,-82.646,-84.657,-54.656,428.800,337.600
-91.762,-89.683,-82.717,-85.643,-54.802,430.400,337.600
-94.286,-92.709,-82.588,-85.617,-54.946,432.000,337.600
-97.010,-96.222,-82.673,-88.604,-55.226,433.600,337.600
-99.222,-97.248,-83.244,-90.077,-55.363,435.200,337.600
-97.396,-96.774,-83.330,-88.564,-55.498,436.800,337.600
-95.558,-98.300,-83.200,-90.538,-55.761,438.400,337.600
-92.832,-97.313,-83.471,-88.024,-55.890,440.000,337.600
-91.844,-96.338,-83.056,-87.498,-56.141,441.600,337.600
-90.368,-94.864,-82.927,-87.484,-56.265,443.200,337.600
-89.091,-94.377,-82.912,-87.457,-56.506,444.800,337.600
-88.903,-92.402,-83.082,-88.444,-56.624,446.400,337.600
-88.927,-90.428,-83.253,-88.431,-56.856,448.000,337.600
-88.839,-88.940,-83.538,-88.904,-56.969,449.600,337.600
-88.662,-88.466,-83.508,-87.390,-57.192,451.200,337.600
-89.386,-88.491,-83.493,-87.363,-57.409,452.800,337.600
-90.197,-88.516,-83.263,-88.849,-57.516,454.400,337.600
-91.221,-89.029,-83.533,-87.322,-57.725,456.000,337.600
-93.982,-88.554,-83.518,-87.308,-57.828,457.600,337.600
-96.756,-88.579,-83.287,-87.281,-58.030,459.200,337.600
-99.429,-88.604,-83.572,-87.267,-58.227,460.800,337.600
-100.541,-88.366,-83.542,-87.254,-58.420,462.400,337.600
-100.564,-86.391,-83.626,-85.226,-58.515,464.000,337.600
-100.475,-85.916,-83.796,-84.212,-58.702,465.600,337.600
-97.998,-84.428,-83.665,-82.185,-58.885,467.200,337.600
-98.021,-83.453,-83.950,-82.421,-59.064,468.800,337.600
-97.933,-82.978,-83.919,-82.157,-59.152,470.400,337.600
-97.856,-82.502,-83.603,-81.879,-59.326,472.000,337.600
-97.767,-82.015,-83.572,-82.115,-59.496,473.600,337.600
-97.690,-82.039,-83.356,-82.337,-59.663,475.200,337.600
-97.613,-81.563,-83.425,-83.823,-59.745,476.800,337.600
-98.924,-81.588,-83.710,-82.559,-59.908,478.400,337.600
-100.247,-81.600,-83.878,-82.281,-60.067,480.000,337.600
-99.169,-81.624,-83.947,-82.517,-60.224,481.600,337.600
-96.480,-81.648,-83.331,-82.503,-60.377,483.200,337.600
-96.303,-81.422,-83.799,-81.724,-60.453,484.800,337.600
-96.014,-81.184,-83.683,-81.710,-60.603,486.400,337.600
-96.037,-82.958,-83.351,-84.182,-60.750,488.000,337.600
-96.059,-83.982,-83.435,-89.167,-60.895,489.600,337.600
-96.070,-84.006,-83.303,-92.153,-61.037,491.200,337.600
-96.092,-84.018,-83.387,-94.874,-61.178,492.800,337.600
-98.615,-84.041,-83.255,-100.610,-61.315,494.400,337.600
-98.626,-84.565,-82.639,-99.346,-61.384,496.000,337.600
-98.648,-85.089,-82.906,-98.817,-61.518,497.600,337.600
-98.670,-85.600,-83.390,-97.552,-61.651,499.200,337.600
-96.681,-86.124,-83.358,-95.788,-61.781,500.800,337.600
-97.203,-86.647,-83.641,-94.759,-61.910,502.400,337.600
-97.214,-87.171,-83.508,-93.494,-62.037,504.000,337.600
-96.736,-87.182,-83.792,-93.230,-62.162,505.600,337.600
-96.758,-87.456,-84.359,-93.450,-62.285,507.200,337.600
-96.769,-87.729,-84.443,-95.436,-62.346,508.800,337.600
-99.790,-88.002,-84.609,-98.921,-62.467,510.400,337.600
-99.812,-88.264,-84.993,-105.642,-62.586,512.000,337.600
-96.823,-88.287,-85.359,-105.627,-62.703,513.600,337.600
-94.344,-88.560,-85.743,-109.112,-62.819,515.200,337.600
-92.366,-88.833,-86.209,-111.597,-62.933,516.800,337.600
-89.877,-87.844,-86.092,-111.568,-63.046,518.400,337.600
-87.398,-86.867,-86.275,-111.553,-63.157,520.000,337.600
-84.920,-85.390,-85.842,-113.538,-63.267,521.600,337.600
-82.930,-85.913,-85.725,-114.508,-63.376,523.200,337.600
-83.452,-86.435,-84.891,-111.493,-63.430,524.800,337.600
-81.473,-86.947,-84.074,-111.228,-63.536,526.400,337.600
-81.484,-87.469,-83.840,-106.463,-63.642,528.000,337.600
-81.005,-88.492,-83.322,-106.933,-63.746,529.600,337.600
-81.526,-89.514,-82.888,-102.668,-63.848,531.200,337.600
-82.537,-90.025,-82.971,-105.902,-63.950,532.800,337.600
-83.558,-90.548,-82.953,-104.387,-64.050,534.400,337.600
-83.079,-90.570,-83.419,-103.857,-64.150,536.000,337.600
-84.100,-90.592,-83.401,-104.842,-64.248,537.600,337.600
-85.610,-90.615,-83.366,-103.326,-64.345,539.200,337.600
-86.631,-90.126,-83.349,-102.811,-64.441,540.800,337.600
-86.652,-89.898,-82.714,-100.030,-64.536,542.400,337.600
-85.163,-90.420,-82.596,-96.765,-64.630,544.000,337.600
-87.183,-91.192,-83.679,-96.000,-64.676,545.600,337.600
-87.704,-92.214,-84.743,-94.734,-64.769,547.200,337.600
-88.215,-93.225,-85.926,-94.219,-64.860,548.800,337.600
-88.735,-95.247,-86.808,-94.188,-64.950,550.400,337.600
-87.756,-95.269,-87.272,-92.672,-65.040,552.000,337.600
-89.766,-95.290,-87.254,-93.656,-65.129,553.600,337.600
-90.287,-94.801,-87.218,-95.141,-65.216,555.200,337.600
-89.807,-94.323,-87.100,-95.625,-65.303,556.800,337.600
-89.828,-93.844,-86.482,-97.594,-65.389,558.400,337.600
-89.338,-93.866,-85.946,-98.578,-65.474,560.000,337.600
-91.108,-91.388,-85.428,-98.062,-65.559,561.600,337.600
-91.379,-89.898,-85.310,-98.047,-65.642,563.200,337.600
-91.639,-89.420,-84.973,-96.031,-65.725,564.800,337.600
-91.659,-89.441,-84.355,-91.999,-65.807,566.400,337.600
-91.679,-89.462,-84.737,-92.983,-65.888,568.000,337.600
-91.689,-90.484,-84.700,-93.967,-65.969,569.600,337.600
-91.710,-90.994,-84.781,-94.951,-66.048,571.200,337.600
-91.730,-91.016,-85.263,-94.935,-66.127,572.800,337.600
-90.750,-91.037,-85.726,-95.919,-66.205,574.400,337.600
-89.760,-91.058,-85.707,-98.403,-66.244,576.000,337.600
-88.780,-91.579,-85.488,-98.387,-66.322,577.600,337.600
-87.800,-93.100,-85.751,-98.855,-66.398,579.200,337.600
-86.810,-93.610,-85.432,-96.589,-66.474,580.800,337.600
-87.330,-93.131,-85.413,-94.323,-66.549,582.400,337.600
-88.849,-92.652,-86.094,-93.806,-66.624,584.000,337.600
-90.869,-93.173,-85.457,-93.790,-66.698,585.600,337.600
-92.629,-93.194,-85.538,-91.274,-66.771,587.200,337.600
-93.899,-93.204,-85.419,-94.258,-66.844,588.800,337.600
-95.668,-93.225,-85.280,-101.241,-66.916,590.400,337.600
-97.688,-92.746,-85.961,-112.225,-66.987,592.000,337.600
-99.698,-91.766,-85.542,-120.208,-67.058,593.600,337.600
-101.717,-89.787,-85.623,-116.926,-67.128,595.200,337.600
-101.737,-90.797,-85.384,-105.909,-67.198,596.800,337.600
-100.247,-93.817,-85.665,-100.643,-67.267,598.400,337.600
-98.766,-94.838,-85.345,-100.376,-67.336,600.000,337.600
-95.536,-95.358,-85.026,-104.109,-67.404,601.600,337.600
-92.305,-97.879,-85.307,-103.093,-67.472,603.200,337.600
-89.565,-98.399,-84.767,-100.076,-67.539,604.800,337.600
-91.084,-99.409,-83.848,-100.059,-67.605,606.400,337.600
-91.103,-98.929,-84.228,-100.043,-67.671,608.000,337.600
-91.122,-99.949,-83.908,-98.026,-67.737,609.600,337.600
-91.132,-98.970,-84.189,-93.009,-67.802,611.200,337.600
-91.151,-97.990,-83.849,-94.492,-67.867,612.800,337.600
-91.170,-96.510,-83.429,-94.475,-67.931,614.400,337.600
-92.189,-94.520,-83.509,-94.459,-67.994,616.000,337.600
-93.199,-93.540,-83.689,-94.442,-68.058,617.600,337.600
-94.218,-94.060,-83.369,-95.425,-68.120,619.200,337.600
-95.237,-93.580,-83.429,-101.408,-68.151,620.800,337.600
-96.256,-94.099,-83.109,-96.391,-68.213,622.400,337.600
-97.265,-94.109,-83.288,-88.874,-68.275,624.000,337.600
-94.784,-94.129,-83.368,-82.357,-68.336,625.600,337.600
-94.053,-93.649,-83.648,-82.340,-68.397,627.200,337.600
-93.322,-94.668,-83.528,-81.072,-68.457,628.800,337.600
-95.081,-95.188,-82.507,-81.055,-68.517,630.400,337.600
-95.100,-94.708,-82.487,-79.805,-68.577,632.000,337.600
-95.118,-94.217,-82.346,-79.288,-68.636,633.600,337.600
-95.137,-94.237,-82.625,-79.271,-68.694,635.200,337.600
-96.146,-93.756,-82.604,-79.253,-68.753,636.800,337.600
-97.165,-93.776,-82.184,-78.236,-68.811,638.400,337.600
-98.183,-94.295,-81.563,-78.219,-68.868,640.000,337.600
-98.202,-93.815,-81.542,-79.201,-68.925,641.600,337.600
-98.211,-93.834,-81.421,-79.184,-68.982,643.200,337.600
-98.230,-92.843,-81.500,-79.166,-69.039,644.800,337.600
-98.248,-92.613,-81.279,-81.649,-69.095,646.400,337.600
-98.266,-92.382,-81.058,-89.149,-69.150,648.000,337.600
-99.276,-91.651,-80.637,-94.131,-69.206,649.600,337.600
-99.794,-91.670,-81.116,-101.614,-69.261,651.200,337.600
-100.812,-92.189,-80.995,-97.596,-69.315,652.800,337.600
-101.830,-91.699,-80.874,-91.579,-69.369,654.400,337.600
-106.339,-91.718,-80.153,-88.061,-69.423,656.000,337.600
